candidate_id,source_id,original_source_split,source_record_id,source_image_path,sha256,proposed_multiclass_label,split_group_id,split,manifest_status
kaggle_speed_bump::train::bump::VID_20190924_164420_027.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_027.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_027.jpg,ab827ab9dd328310370c9662424eb45d335504a42e6d3b9ff4ab12bc0c65f617,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_027.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_028.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_028.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_028.jpg,022380309d9f299dc35d6d798851dd5f059334af8eda0aca0e9a4623cf49ab4a,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_028.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_029.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_029.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_029.jpg,d614c5aa4540f34f95254814eb7bcc6f1518e751def04e4bfd56a385f6097ced,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_029.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_030.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_030.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_030.jpg,4f0b5ea8cfba75b02047516ca31cedaebbc687d3fb3bf8b6892b0475fac78d5b,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_030.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_031.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_031.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_031.jpg,1f24a039849975814462c31cc4caeaa2e103b3c799587dc183e74071e067f9c6,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_031.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_032.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_032.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_032.jpg,f929026682b4c993b43636ca8419a9d045476ccd7655d624a97b4a0ebc73b104,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_032.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_033.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_033.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_033.jpg,282b6182b5eb6dc76a7aff3a1bd43d9e2bfb65051fe0d8c2b920c2b1be15ca9c,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_033.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_034.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_034.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_034.jpg,8d5aaffe0bcd74784c1eefc200f84fd09392c1520b493259e82c32036a882954,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_034.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_035.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_035.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_035.jpg,6ed5ce0de58f75f0b914c22703aa1355660ba2e05469ca6b10a12dfe37fe9829,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_035.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_036.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_036.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_036.jpg,1f197640574fb92ac48ce50c10f2677b6078594fba1bdea43d5f9610b7a8dcd9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_036.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_037.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_037.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_037.jpg,e626a197d21df4a40a6dae0616502e9ce9f83911d2b613b7c44619e9b3c7b19a,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_037.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_038.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_038.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_038.jpg,60097c25e8cafa73e83a85e96e39146d37e5082e48fa00f3f99e6ecb72a4b391,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_038.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_039.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_039.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_039.jpg,075496f6db571ab8c3c9e60bd695de216c2cc5e61de483c3bbbb9b623824919d,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_039.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_040.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_040.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_040.jpg,2f0f63a69241efaca81f5e96ec0bdd40856043263ec6492c01c117ebf216c462,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_040.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_041.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_041.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_041.jpg,8c0d1bead9f6ddceef9dfcd417ce95b3ed52934fe4c38b98edb3c9423a307cc9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_041.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_042.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_042.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_042.jpg,8d7ed1b27785017823766c05ccb317778a43d66a1e0f2ed212f087dc7c337931,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_042.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_043.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_043.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_043.jpg,fca5d96f8d9404f31173fcd404ae2247b22ff546df815c3d6d4c834bd513b508,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_043.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_044.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_044.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_044.jpg,7c92be1c66d18f9904aefbb5e66ca6d9ec92019d057dd0d8615538f2866860a9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_044.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_045.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_045.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_045.jpg,a905ee99eb2d6578acf48e252738e5d49a751eda4dcb32f18a5c4da7ddf6d763,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_045.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_046.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_046.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_046.jpg,e8a55f792dd3c9b2564b179a9cef971d0fff5ba763a9ef40a6456dd4da35b96b,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_046.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_047.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_047.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_047.jpg,ef646c9bc99292f1493a153fede45d63b1de35ed0cb894e092978ead475111c0,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_047.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_048.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_048.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_048.jpg,244576c99d4f84ce3c55fc51384b27628a8f27447a2090a419c76ad19bc09024,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_048.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_049.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_049.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_049.jpg,70c6a2f79bc53e335aa493dce77ff335ab34de9f8c93a0cba32036a16f95bbc5,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_049.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_050.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_050.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_050.jpg,ba787f29846e41c4de68c9d462ce9b70a1e7249408efedb1c1329f1c3e8d5fc7,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_050.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_051.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_051.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_051.jpg,52c4adc9f98af18ef6584bf8fd863f549d5ffadb83857f40605747c766cd7c73,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_051.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_052.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_052.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_052.jpg,b5213d57b1205ca9492514b9dd2301d52927d55fe1ec96ee33672d739acb8148,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_052.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_053.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_053.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_053.jpg,09ee601f44c7e2bc7e5818996e70ff171956240606b473d8ad711642ca4ef92a,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_053.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_054.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_054.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_054.jpg,744a0dcfa32d97babed62362b4f2474740a17b940b65d51bc069b27390448e2b,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_054.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_055.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_055.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_055.jpg,bfba8691dbc046b491f61520b331d21ee392b10e22ff9aed2065d71bd203cca9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_055.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_056.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_056.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_056.jpg,a3e431774343ead9050c8de160d31c257b11d5ba80c647535b8223f8d5127022,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_056.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_057.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_057.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_057.jpg,04393b2b08a078079220873c2d641a8b9e9194b8ca521720f94c24add9c46b78,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_057.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_058.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_058.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_058.jpg,fd2feea3175dd83dbd9323777b76983046576db9174eed8df6362f6da84d63cf,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_058.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_059.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_059.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_059.jpg,79818a94e01bd10d38b2ff3f9a5164176b1e4ba17910b300fae3674062ca50ef,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_059.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_060.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_060.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_060.jpg,23fdb15493b9c50e63cc5e65e752e3560a2193c467f81cc69225aa592371205d,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_060.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_061.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_061.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_061.jpg,256433b210978e77705e6ef24187219501b02dbe4cc5f4ed655fe3600b66b7b1,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_061.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_062.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_062.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_062.jpg,14c6aebf5da3427f9aaee5fcb108a6a045c6bea626cbc7551d3caf78eb960b1c,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_062.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_063.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_063.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_063.jpg,7a057aa1012e4c4bbca0aed16bc32244be4f301b4528bbbbe31f610bd8e8c0c9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_063.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_064.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_064.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_064.jpg,3c058db4c4f9466936cff5c92ed1c91279e9cc69622fcf02cd7aa96b37ad0967,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_064.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_065.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_065.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_065.jpg,e780159ba2f14165eec487636018773a6bf8f6b926f52f257af2307e07662776,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_065.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164420_066.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164420_066.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164420_066.jpg,fc194ac9c6144a4ef6eef856662b4a3c23071da6a64b5f42b573b4ae23a9c31d,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164420_066.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_000.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_000.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_000.jpg,8d64820923f261a552e2edf08c86a3e684a7208ed42bcc3d6d56bcf6c7aada28,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_000.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_001.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_001.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_001.jpg,888ef04a033437898127f15e5b2c2a3b97c65b551cee37d61c8ccc0301a53354,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_001.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_002.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_002.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_002.jpg,1c50fd33c5f5857e7e45f0af3c00b1db93adf57f283d9391740f68c684e79044,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_002.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_003.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_003.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_003.jpg,fa51256140b36f9dd3e06bd9ba381b02c4eae7a8603c2a72e2133ede0ad66091,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_003.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_004.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_004.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_004.jpg,b62ae7aad10d094b38c143a325e02a0cddfdd73147f6631009e0c11cb040c5d2,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_004.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_005.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_005.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_005.jpg,33f239fe6f17b92b021d02353c1d7b708935ad83f0f522c7dfb2bc7fa280ac8e,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_005.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_006.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_006.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_006.jpg,e967738965b3491c814f29990438acb90a9bcecce30b5a06c3eadb23b1df0eb3,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_006.jpg,validation,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_007.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_007.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_007.jpg,b977c1e8b9fc095e640fed6209031e971daee7f7341cd78d8834fd6fe12d776b,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_007.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_008.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_008.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_008.jpg,f1a815e1ab3ceba56fc834d065d4f6ca6568345de4d9d788bc131db141bfb279,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_008.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_009.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_009.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_009.jpg,2723b897c939a79f301cc5656f5017c3be8371cb74ea8a39e00dbf1346bc5342,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_009.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_010.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_010.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_010.jpg,1166eeeb374dd80e0c8425031093ad7dbd8b17c6933b0e6a1a6cde8bf76f2873,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_010.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_011.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_011.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_011.jpg,28db134feaa05cafbb547ac0c6d85b42d58ecbf468b326d0ced65ee5d3c9a697,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_011.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_012.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_012.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_012.jpg,ea153ecb2184d883d1f40fd3003b1c2d70c77093a2d2e058f4117a3426a3b99d,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_012.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_013.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_013.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_013.jpg,044cc959f5c9dea08e12d434f49b29f7b8db1384d1cb2d93e9fbb8a7c4bafaf4,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_013.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_014.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_014.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_014.jpg,c59891045b80ab21df935c0020c579a2fac8d54ca3b5834935abcbf2d236bd3c,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_014.jpg,protected_test,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_015.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_015.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_015.jpg,2684c7e350124df8d00ecf48850e1bf73f8b246393fc3b54e76cdff14f385162,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_015.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_016.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_016.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_016.jpg,49fbf797fe24f833011ce0483a7b4dae843262e2144e10e5db21333df26488ac,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_016.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_017.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_017.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_017.jpg,d1d5c8ec4f3004cb397080892a562780e89ef6691612d60b7588f72d65dbe356,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_017.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_018.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_018.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_018.jpg,8d6e24bd5af4fe711283f942bb24a925a59dc8e23ece6abf3c9dd78b051a8681,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_018.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_019.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_019.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_019.jpg,bcaed8f99705663228989f45aded71b5e7130f0872583d99d20847c46485e0ba,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_019.jpg,train,proposed_not_materialized
kaggle_speed_bump::train::bump::VID_20190924_164434_020.jpg,Kaggle_speed_bump_dataset,train,train::bump::VID_20190924_164434_020.jpg,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164434_020.jpg,9423b1d0e272852a011f7ab7eddf5ec28222700ac3c3e69b6edfbeb9f4339be9,speed_bump,Kaggle_speed_bump_dataset::train::bump::VID_20190924_164434_020.jpg,protected_test,proposed_not_materialized
