review_round,source_dataset,source_split,sample_id,candidate_id,source_image_id,split_group_id,region,source_image_path,preview_file,target_box_xywh,crop_box_xyxy,target_min_side_px,full_image_labels,nearby_non_manhole_labels,proposed_label,human_decision,reviewer_note,record_action,evidence_flag,training_status
2,SVRDD_YOLO,train,manhole_002,svrdd::train::01002200001308241543185925D_1296051900_483322700::manhole::002,01002200001308241543185925D_1296051900_483322700,svrdd::train::01002200001308241543185925D_1296051900_483322700,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/01002200001308241543185925D_1296051900_483322700.jpg,manhole_002.png,"712.999,674.000,83.000,28.000","650,584,858,792",28.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_003,svrdd::train::09002200121902241149538712Q_1294701100_481557400::manhole::001,09002200121902241149538712Q_1294701100_481557400,svrdd::train::09002200121902241149538712Q_1294701100_481557400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902241149538712Q_1294701100_481557400.jpg,manhole_003.png,"762.000,747.000,94.000,39.000","692,649,927,884",39.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_004,svrdd::train::09002200011706140958398182B_1294922000_483582000::manhole::003,09002200011706140958398182B_1294922000_483582000,svrdd::train::09002200011706140958398182B_1294922000_483582000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011706140958398182B_1294922000_483582000.jpg,manhole_004.png,"476.000,779.000,85.000,29.000","412,687,625,900",29.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_007,svrdd::train::0100220000130824135614065J5_1295937800_482619800::manhole::004,0100220000130824135614065J5_1295937800_482619800,svrdd::train::0100220000130824135614065J5_1295937800_482619800,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/0100220000130824135614065J5_1295937800_482619800.jpg,manhole_007.png,"195.000,781.000,123.000,52.000","102,653,410,961",52.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_008,svrdd::train::09002200122003171154148597C_1295550200_482029800::manhole::002,09002200122003171154148597C_1295550200_482029800,svrdd::train::09002200122003171154148597C_1295550200_482029800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200122003171154148597C_1295550200_482029800.jpg,manhole_008.png,"588.000,843.000,102.000,37.000","512,734,767,989",37.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_009,svrdd::train::0900220012200316141716972HJ_1294209200_482444200::manhole::004,0900220012200316141716972HJ_1294209200_482444200,svrdd::train::0900220012200316141716972HJ_1294209200_482444200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220012200316141716972HJ_1294209200_482444200.jpg,manhole_009.png,"694.001,750.000,93.000,28.000","624,648,857,881",28.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_010,svrdd::train::09002200121902201101107362Q_1295273100_482078100::manhole::001,09002200121902201101107362Q_1295273100_482078100,svrdd::train::09002200121902201101107362Q_1295273100_482078100,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902201101107362Q_1295273100_482078100.jpg,manhole_010.png,"612.000,729.000,79.000,29.000","552,644,750,842",29.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_011,svrdd::train::0100220000130725110455931J1_1297280000_482551600::manhole::001,0100220000130725110455931J1_1297280000_482551600,svrdd::train::0100220000130725110455931J1_1297280000_482551600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0100220000130725110455931J1_1297280000_482551600.jpg,manhole_011.png,"843.000,718.000,102.000,42.000","766,612,1021,867",42.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_012,svrdd::train::01002200001309151029011715D_1296125400_483206000::manhole::002,01002200001309151029011715D_1296125400_483206000,svrdd::train::01002200001309151029011715D_1296125400_483206000,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/01002200001309151029011715D_1296125400_483206000.jpg,manhole_012.png,"1.000,751.999,80.000,48.000","0,676,200,876",48.000,crack;manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_013,svrdd::train::09002200121902211537188567F_1294556800_482185700::manhole::002,09002200121902211537188567F_1294556800_482185700,svrdd::train::09002200121902211537188567F_1294556800_482185700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902211537188567F_1294556800_482185700.jpg,manhole_013.png,"734.000,895.999,87.000,44.000","668,806,886,1024",44.000,manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_014,svrdd::train::0100220000130823105710825J3_1294579100_482912800::manhole::001,0100220000130823105710825J3_1294579100_482912800,svrdd::train::0100220000130823105710825J3_1294579100_482912800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130823105710825J3_1294579100_482912800.jpg,manhole_014.png,"34.000,814.000,126.000,49.000","0,681,315,996",49.000,crack;manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_015,svrdd::train::09002200121902051632428842L_1295603600_482481500::manhole::001,09002200121902051632428842L_1295603600_482481500,svrdd::train::09002200121902051632428842L_1295603600_482481500,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902051632428842L_1295603600_482481500.jpg,manhole_015.png,"116.000,731.000,89.000,34.000","49,636,272,859",34.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_016,svrdd::train::0900220012200313093855094HG_1296729200_482362400::manhole::002,0900220012200313093855094HG_1296729200_482362400,svrdd::train::0900220012200313093855094HG_1296729200_482362400,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200313093855094HG_1296729200_482362400.jpg,manhole_016.png,"44.000,755.000,81.000,29.000","0,668,203,871",29.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_017,svrdd::train::09002200121707020910582862Q_1296121500_482469300::manhole::000,09002200121707020910582862Q_1296121500_482469300,svrdd::train::09002200121707020910582862Q_1296121500_482469300,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121707020910582862Q_1296121500_482469300.jpg,manhole_017.png,"12.000,785.000,60.000,39.000","0,730,150,880",39.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_018,svrdd::train::09002200121707101441432948T_1295496200_481901600::manhole::005,09002200121707101441432948T_1295496200_481901600,svrdd::train::09002200121707101441432948T_1295496200_481901600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707101441432948T_1295496200_481901600.jpg,manhole_018.png,"170.000,734.000,75.000,29.000","114,654,302,842",29.000,manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_019,svrdd::train::0900220000150516062908837A6_1293909900_483096900::manhole::004,0900220000150516062908837A6_1293909900_483096900,svrdd::train::0900220000150516062908837A6_1293909900_483096900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220000150516062908837A6_1293909900_483096900.jpg,manhole_019.png,"158.000,704.000,71.999,29.000","104,628,284,808",29.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_020,svrdd::train::09002200121707130954362829S_1295241900_483000200::manhole::000,09002200121707130954362829S_1295241900_483000200,svrdd::train::09002200121707130954362829S_1295241900_483000200,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121707130954362829S_1295241900_483000200.jpg,manhole_020.png,"986.000,724.000,38.000,32.000","928,692,1024,788",32.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_021,svrdd::train::0900220012200307125720269HJ_1296021700_484048600::manhole::002,0900220012200307125720269HJ_1296021700_484048600,svrdd::train::0900220012200307125720269HJ_1296021700_484048600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200307125720269HJ_1296021700_484048600.jpg,manhole_021.png,"858.000,739.000,89.000,29.000","791,642,1014,865",29.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_022,svrdd::train::09002200121707020910582862Q_1296121500_482469300::manhole::001,09002200121707020910582862Q_1296121500_482469300,svrdd::train::09002200121707020910582862Q_1296121500_482469300,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121707020910582862Q_1296121500_482469300.jpg,manhole_022.png,"1.000,728.999,31.000,30.000","0,696,96,792",30.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_023,svrdd::train::09002200121902251000544922K_1295177300_481122300::manhole::002,09002200121902251000544922K_1295177300_481122300,svrdd::train::09002200121902251000544922K_1295177300_481122300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902251000544922K_1295177300_481122300.jpg,manhole_023.png,"287.999,722.000,80.000,32.000","228,638,428,838",32.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_024,svrdd::train::0900220012200317104511881HJ_1294621400_482427300::manhole::001,0900220012200317104511881HJ_1294621400_482427300,svrdd::train::0900220012200317104511881HJ_1294621400_482427300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220012200317104511881HJ_1294621400_482427300.jpg,manhole_024.png,"679.000,753.000,92.000,30.000","610,653,840,883",30.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_025,svrdd::train::09002200121902041335010202L_1295354500_482579500::manhole::001,09002200121902041335010202L_1295354500_482579500,svrdd::train::09002200121902041335010202L_1295354500_482579500,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041335010202L_1295354500_482579500.jpg,manhole_025.png,"863.000,767.001,92.000,39.999","794,672,1024,902",39.999,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_026,svrdd::train::09002200121902241330503002G_1297640100_483992500::manhole::001,09002200121902241330503002G_1297640100_483992500,svrdd::train::09002200121902241330503002G_1297640100_483992500,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200121902241330503002G_1297640100_483992500.jpg,manhole_026.png,"186.000,766.001,89.000,31.000","119,670,342,893",31.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_027,svrdd::train::09002200121901201155299562Q_1295952900_481925000::manhole::001,09002200121901201155299562Q_1295952900_481925000,svrdd::train::09002200121901201155299562Q_1295952900_481925000,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121901201155299562Q_1295952900_481925000.jpg,manhole_027.png,"1.000,743.000,55.000,39.000","0,694,138,832",39.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_028,svrdd::train::09002200121902221233073917F_1294771400_482193000::manhole::003,09002200121902221233073917F_1294771400_482193000,svrdd::train::09002200121902221233073917F_1294771400_482193000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902221233073917F_1294771400_482193000.jpg,manhole_028.png,"610.000,838.000,138.000,57.000","506,679,851,1024",57.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_029,svrdd::train::0100220000130901111234685J3_1295273300_483493800::manhole::001,0100220000130901111234685J3_1295273300_483493800,svrdd::train::0100220000130901111234685J3_1295273300_483493800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130901111234685J3_1295273300_483493800.jpg,manhole_029.png,"719.000,743.000,108.000,44.000","638,630,908,900",44.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_031,svrdd::train::0900220012200311123429825HJ_1296566000_484202600::manhole::002,0900220012200311123429825HJ_1296566000_484202600,svrdd::train::0900220012200311123429825HJ_1296566000_484202600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200311123429825HJ_1296566000_484202600.jpg,manhole_031.png,"1.000,728.001,69.000,36.000","0,660,173,833",36.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_033,svrdd::train::09002200121707111016148318T_1295699600_481892500::manhole::001,09002200121707111016148318T_1295699600_481892500,svrdd::train::09002200121707111016148318T_1295699600_481892500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121707111016148318T_1295699600_481892500.jpg,manhole_033.png,"89.000,764.000,86.000,43.000","24,678,239,893",43.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_034,svrdd::train::0900220012200318111910242HG_1294823100_483382600::manhole::002,0900220012200318111910242HG_1294823100_483382600,svrdd::train::0900220012200318111910242HG_1294823100_483382600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220012200318111910242HG_1294823100_483382600.jpg,manhole_034.png,"1.000,794.000,57.000,45.000","0,745,143,888",45.000,crack;manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_035,svrdd::train::09002200121902031607043932L_1295588700_482921300::manhole::001,09002200121902031607043932L_1295588700_482921300,svrdd::train::09002200121902031607043932L_1295588700_482921300,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031607043932L_1295588700_482921300.jpg,manhole_035.png,"662.000,763.000,105.000,44.000","583,654,846,917",44.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_037,svrdd::train::09002200121902201059382402K_1295628700_482035200::manhole::001,09002200121902201059382402K_1295628700_482035200,svrdd::train::09002200121902201059382402K_1295628700_482035200,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121902201059382402K_1295628700_482035200.jpg,manhole_037.png,"175.000,765.000,101.000,46.000","99,662,352,915",46.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_038,svrdd::train::09002200121902211247494792K_1295527400_481652600::manhole::003,09002200121902211247494792K_1295527400_481652600,svrdd::train::09002200121902211247494792K_1295527400_481652600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902211247494792K_1295527400_481652600.jpg,manhole_038.png,"603.000,689.000,92.000,36.000","534,592,764,822",36.000,crack;manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_039,svrdd::train::0100220000130902133949763J3_1294851200_483478500::manhole::002,0100220000130902133949763J3_1294851200_483478500,svrdd::train::0100220000130902133949763J3_1294851200_483478500,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130902133949763J3_1294851200_483478500.jpg,manhole_039.png,"929.000,672.000,77.000,28.000","831,590,1024,783",28.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_040,svrdd::train::09002200121902051227168892L_1295444500_482166300::manhole::003,09002200121902051227168892L_1295444500_482166300,svrdd::train::09002200121902051227168892L_1295444500_482166300,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902051227168892L_1295444500_482166300.jpg,manhole_040.png,"884.000,763.000,107.000,44.000","756,651,1024,919",44.000,crack;manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_042,svrdd::train::09002200121901201246397632K_1296230400_482954200::manhole::003,09002200121901201246397632K_1296230400_482954200,svrdd::train::09002200121901201246397632K_1296230400_482954200,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121901201246397632K_1296230400_482954200.jpg,manhole_042.png,"715.000,733.000,93.000,36.000","645,634,878,867",36.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_043,svrdd::train::09002200122003171153212097C_1295477100_482019000::manhole::001,09002200122003171153212097C_1295477100_482019000,svrdd::train::09002200122003171153212097C_1295477100_482019000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200122003171153212097C_1295477100_482019000.jpg,manhole_043.png,"967.999,815.001,56.001,39.999","883,765,1024,906",39.999,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_044,svrdd::train::0100220000130902132116965J3_1294832000_483516000::manhole::001,0100220000130902132116965J3_1294832000_483516000,svrdd::train::0100220000130902132116965J3_1294832000_483516000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130902132116965J3_1294832000_483516000.jpg,manhole_044.png,"155.000,697.000,92.000,34.000","86,599,316,829",34.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_046,svrdd::train::09002200122003141225166957C_1296716700_482575900::manhole::001,09002200122003141225166957C_1296716700_482575900,svrdd::train::09002200122003141225166957C_1296716700_482575900,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141225166957C_1296716700_482575900.jpg,manhole_046.png,"55.000,736.999,76.000,28.000","0,656,190,846",28.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_047,svrdd::train::09002200121901261406482422K_1296187300_482779700::manhole::001,09002200121901261406482422K_1296187300_482779700,svrdd::train::09002200121901261406482422K_1296187300_482779700,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121901261406482422K_1296187300_482779700.jpg,manhole_047.png,"367.000,738.000,85.000,32.000","303,648,516,861",32.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_048,svrdd::train::09002200122003141217374696G_1294590300_481546300::manhole::002,09002200122003141217374696G_1294590300_481546300,svrdd::train::09002200122003141217374696G_1294590300_481546300,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200122003141217374696G_1294590300_481546300.jpg,manhole_048.png,"208.000,725.000,100.000,33.000","133,616,383,866",33.000,manhole_cover;pothole,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_049,svrdd::train::0100220000130902123653450J3_1294839100_483487300::manhole::001,0100220000130902123653450J3_1294839100_483487300,svrdd::train::0100220000130902123653450J3_1294839100_483487300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130902123653450J3_1294839100_483487300.jpg,manhole_049.png,"572.000,720.001,82.000,31.000","510,633,715,838",31.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_050,svrdd::train::09002200121902051632402782L_1295603500_482485300::manhole::001,09002200121902051632402782L_1295603500_482485300,svrdd::train::09002200121902051632402782L_1295603500_482485300,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902051632402782L_1295603500_482485300.jpg,manhole_050.png,"39.001,761.000,95.000,38.000","0,661,238,899",38.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_051,svrdd::train::0900220012200315161243955HJ_1297037400_482039600::manhole::000,0900220012200315161243955HJ_1297037400_482039600,svrdd::train::0900220012200315161243955HJ_1297037400_482039600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200315161243955HJ_1297037400_482039600.jpg,manhole_051.png,"973.000,700.000,51.000,29.000","896,650,1024,778",29.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_052,svrdd::train::09002200121901210906562422K_1296342000_483112800::manhole::000,09002200121901210906562422K_1296342000_483112800,svrdd::train::09002200121901210906562422K_1296342000_483112800,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121901210906562422K_1296342000_483112800.jpg,manhole_052.png,"272.000,728.000,82.000,31.000","210,641,415,846",31.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_053,svrdd::train::09002200121902181609183902K_1295303100_481847700::manhole::004,09002200121902181609183902K_1295303100_481847700,svrdd::train::09002200121902181609183902K_1295303100_481847700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181609183902K_1295303100_481847700.jpg,manhole_053.png,"430.000,675.000,79.000,29.000","370,590,568,788",29.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_056,svrdd::train::0900220012200307133044275HJ_1295924300_483600500::manhole::002,0900220012200307133044275HJ_1295924300_483600500,svrdd::train::0900220012200307133044275HJ_1295924300_483600500,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200307133044275HJ_1295924300_483600500.jpg,manhole_056.png,"1.000,738.000,33.000,32.000","0,706,96,802",32.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_057,svrdd::train::09002200121901201024009762Q_1295842200_481992400::manhole::003,09002200121901201024009762Q_1295842200_481992400,svrdd::train::09002200121901201024009762Q_1295842200_481992400,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200121901201024009762Q_1295842200_481992400.jpg,manhole_057.png,"996.000,736.000,28.000,29.000","928,702,1024,798",28.000,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_058,svrdd::train::09002200121902231404406307F_1294852600_481949500::manhole::002,09002200121902231404406307F_1294852600_481949500,svrdd::train::09002200121902231404406307F_1294852600_481949500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902231404406307F_1294852600_481949500.jpg,manhole_058.png,"733.000,774.001,100.000,39.999","658,669,908,919",39.999,crack;manhole_cover,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_059,svrdd::train::0900220012200317104523352HJ_1294601400_482427200::manhole::007,0900220012200317104523352HJ_1294601400_482427200,svrdd::train::0900220012200317104523352HJ_1294601400_482427200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220012200317104523352HJ_1294601400_482427200.jpg,manhole_059.png,"320.001,759.000,95.000,32.000","249,656,487,894",32.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
2,SVRDD_YOLO,train,manhole_060,svrdd::train::09002200121902041506146992L_1295673300_482381700::manhole::000,09002200121902041506146992L_1295673300_482381700,svrdd::train::09002200121902041506146992L_1295673300_482381700,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041506146992L_1295673300_482381700.jpg,manhole_060.png,"114.000,764.000,91.000,36.000","46,668,274,896",36.000,manhole_cover;repaired_road,,manhole_cover,approve_manhole,,retain_candidate_for_v2_pool,clearer_target_round2_review,approved_candidate_not_final_split
