source_id,filename,relative_image_path,relative_label_path,sha256,width,height,valid_pothole_boxes,invalid_source_boxes,duplicate_group,decision,decision_reason
github_pothole::img-1232,img-1232.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1232.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1232.txt,94461ff950f3762264ce1bf0085160037e511064259986c8dd587daef2028fc9,3680,2760,4,0,,keep,human_visual_quality_approved
github_pothole::img-1233,img-1233.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1233.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1233.txt,90afa1ea3b93ff0c0a5b29723eaf6c555711209c56e39c31900b7401198db6ae,3680,2760,3,0,,keep,human_visual_quality_approved
github_pothole::img-1234,img-1234.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1234.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1234.txt,918d5becf3df0332d5a3038d17868ce603112f64eac6094b68016f19aac3dfb0,3680,2760,1,0,,keep,human_visual_quality_approved
github_pothole::img-1235,img-1235.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1235.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1235.txt,9a440fd03e326d2f8880db7da7a2b70e988b2b4c0377c5d8a2537093de8a8f40,3680,2760,2,0,,keep,human_visual_quality_approved
github_pothole::img-1236,img-1236.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1236.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1236.txt,cc2e89e104799bf7e5d5a758895ee6a0c4f8aa32e55326b33a2094ac71ebf03a,3680,2760,1,0,,keep,human_visual_quality_approved
github_pothole::img-1237,img-1237.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1237.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1237.txt,0e4f916d806b88b44edc2bfc17d04630134942737fc5ed63058ac851338ba1f8,3680,2760,1,0,,keep,human_visual_quality_approved
github_pothole::img-1238,img-1238.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1238.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1238.txt,8f2e21d9d871b5098c7c95ecbb5b25c9f1c307bd2ad408fcc0207ab5ce7aaf8d,3680,2760,2,0,,keep,human_visual_quality_approved
github_pothole::img-1239,img-1239.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1239.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1239.txt,48feaed5ade82c03f592cc74cff6555bb0b0ec78de7b85cec14a699cc2df87be,3680,2760,13,0,,keep,human_visual_quality_approved
github_pothole::img-124,img-124.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-124.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-124.txt,5566288c6e136d9ce6980ac033003c44c138ccf77dee03850d1762d372d7865d,720,720,7,0,,keep,human_visual_quality_approved
github_pothole::img-1240,img-1240.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1240.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1240.txt,77a108e6f880cc2fc5adb79f9ea23486ef2b8d13ab1987e04ee8605dc9a011cd,3680,2760,2,0,,keep,human_visual_quality_approved
github_pothole::img-1241,img-1241.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1241.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1241.txt,9cb6ef4dafe6efa34358fbd2d979e364e6d2af307b2712073f870fcea8173681,3680,2760,1,0,,keep,human_visual_quality_approved
github_pothole::img-1242,img-1242.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1242.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1242.txt,23520c72e8f4b09e4f0087330e9da33573e537a75b4b21ee66985a80d4839c08,3680,2760,3,0,,keep,human_visual_quality_approved
github_pothole::img-1243,img-1243.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1243.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-1243.txt,5b5ee2c78d18236410e34d52eb31fcff9fe5778dfb7cce1cc6d51d4aca31448e,3680,2760,6,0,,keep,human_visual_quality_approved
github_pothole::img-125,img-125.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-125.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-125.txt,80c1855942ae19c00f3f347399fa6a907e983b8ce2eaabb8b1d8c41888c7d16c,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-126,img-126.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-126.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-126.txt,ca369075f27d41a0e16091be01ca543ae50808f91c391699bfb02a27eef84344,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-127,img-127.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-127.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-127.txt,744c0715f90eafa58551485731e8dace9b002311679aa5da88135086828e7f89,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-128,img-128.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-128.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-128.txt,332c0ffcafdf248959de021330bc9e414ebea75b303e3bcba7a3e637127754e5,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-129,img-129.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-129.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-129.txt,3c6e7eb640360974caa3172d59f0782d2877526ccd8d0011b5d0bd66424f3d7d,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-13,img-13.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-13.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-13.txt,30b9112288bd0c9bed74e9dcfe17fc1f8087af8fd5da260e19b60c3f658fbf36,720,720,4,0,,keep,human_visual_quality_approved
github_pothole::img-130,img-130.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-130.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-130.txt,41a0f82b82fd1f465205174c26b67ee28755aa79e7c6bcce696ff07ac9b58ce3,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-131,img-131.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-131.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-131.txt,0a41b29cd370a7380b0f9c105437301b4f29f827e2312ee60bae3038d82f46d2,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-132,img-132.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-132.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-132.txt,6c842e3e5ec2581f7e9c51b8b3bafd942c3ef105f9f62d4cec3f679469ec2ae0,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-133,img-133.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-133.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-133.txt,1b2398216c78698ca89916a85ff1e0c64b84eb28cdceb24621799c4c61813048,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-134,img-134.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-134.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-134.txt,90495ba8222174c0b33c9991f1ea4435e5e9ecf9d926748e7e88c533d8320ef6,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-135,img-135.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-135.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-135.txt,16a35090b77b8db0e6ea5d04f3aaf33f977d0aa57b71da09c054d634772dd5d4,720,720,4,0,,keep,human_visual_quality_approved
github_pothole::img-136,img-136.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-136.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-136.txt,208a9722156cc535af5bca710416f880c4e045328c9df9f1e5e8d113697dd912,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-137,img-137.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-137.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-137.txt,5e39e056d8673a34098622d5a52ddd94436e09d26f8b76c3c6afae910b9c2a82,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-138,img-138.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-138.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-138.txt,005e4895bf1db2555a6aaf17eacd5a8401bf83ae7a144fbf3066802a2ce5ea2a,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-139,img-139.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-139.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-139.txt,77de86a63af64d6a52a1ab2f92569c71cb9a9177fde562463d8add1ab77c80b6,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-14,img-14.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-14.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-14.txt,73a9c8fda2eb1a36174fcda4b4092c56ab737944e83b48cebb568590c5c9f28e,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-140,img-140.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-140.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-140.txt,11443cbc8cf894cc50611148c71e2bdaea9a80bc818ad17d3e77a3935c983c6d,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-141,img-141.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-141.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-141.txt,bf340281f1efb8df61a55280741f4b15ec8c4cfe5aa6656f8364d4761309650e,720,720,4,0,,keep,human_visual_quality_approved
github_pothole::img-142,img-142.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-142.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-142.txt,673470ec3dc977c58861a7b23bb37db02b720306076337273a7996e8de9ee9c1,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-143,img-143.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-143.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-143.txt,d87de62098467a16390a122dfbd3b97d6302c517ee9080060f6502fe614df6c6,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-144,img-144.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-144.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-144.txt,047759c67f91ea2e7495ee32f3161d2580b250306f627f8aeb2f6209e4d18ac5,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-145,img-145.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-145.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-145.txt,7166383c6c38ff8f4e05937fd71ae0393dca0b741246ea1ce530cf2cf2f6787a,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-146,img-146.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-146.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-146.txt,5c0b428d8332f8c542bbece12b49e977f5f38d012a62bd96c2877b6b85fcc2bb,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-147,img-147.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-147.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-147.txt,79bd38d11d2d47ade5639a920fc87d3d008c0e5fdd33095cd352b0ca8efdf8d9,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-148,img-148.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-148.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-148.txt,5df5d9551dcc550f50382e758d36f470a9c50f31f998d1cd192aaf016f3f77d2,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-149,img-149.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-149.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-149.txt,0b2ff3d6b6dfcfdbe28036413167306fb081fa907bf6714f10041473e0a3510f,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-15,img-15.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-15.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-15.txt,8944e23c2b89451cf921379af47f68d4f82ade32f25220bb934ec5e305331270,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-150,img-150.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-150.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-150.txt,4577d24aa4a2322f43164a15d0a416ba8e8de77c2974786cca2a1b904ec0e810,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-151,img-151.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-151.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-151.txt,f9c6682564a2678fbe57cce69761c085e29d51e9317c181558a3458b8579c51d,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-152,img-152.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-152.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-152.txt,ed7a76be7c5d0e71bbf1174de3c223f47f248f58a2a3453d851aee02086fadfd,720,720,5,0,,keep,human_visual_quality_approved
github_pothole::img-153,img-153.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-153.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-153.txt,fd9d3e7489ba0fa736090bb0380b9e296cb5b8314190dca07bbee6ef73f76db3,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-154,img-154.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-154.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-154.txt,b2263e14427e07bae7afb7cc2a2ada5ffdfcf7fb83fdd7665e0095f2d7820d56,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-155,img-155.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-155.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-155.txt,71a284753bf8852849341edac6e391f2732ddd30d19a5318ca8568154fd4cf59,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-156,img-156.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-156.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-156.txt,767dbd4459185344c803b5f96bcc71238f29ef97d5663884894a05249f7367f2,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-157,img-157.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-157.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-157.txt,fa49fc477ce6bfa50b5bba175956fabafc9fbff678135485eed57a5ccc34e592,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-158,img-158.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-158.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-158.txt,545494de694863e3fbfdfb116173e35871204e50825ac5fb16327f3f5ebeb44d,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-159,img-159.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-159.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-159.txt,ddf2cf4cc44fce46591aa6c8f69ba3696a8b8d758ee8677ec27ed9ad939b2adb,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-16,img-16.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-16.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-16.txt,b8a4bb5d11251843f1561095142bbe8b3ac15a8b28571c201fa7eee2c30afd5a,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-160,img-160.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-160.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-160.txt,d0f63dcd25e711847bd375c6f109e187e912a3011c8b647d0008e2bcefefe280,720,720,4,0,,keep,human_visual_quality_approved
github_pothole::img-161,img-161.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-161.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-161.txt,8650763c8308caf39a9890d11986daf5b953c6453b2a3d02122f0dfe930b2dc0,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-162,img-162.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-162.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-162.txt,a5e998ddac75cffacffac1fe3f31c189b5e42bd01ede0c08adbb2b0f44638638,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-163,img-163.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-163.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-163.txt,8a99df9cb21d5124c887c004aa0694ededa28fc3c66c78ea25c23af833ab2dfb,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-164,img-164.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-164.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-164.txt,f0c4bbdf2e22db070dfd7edfa3bfde3542171cbe8977aef64ef7d1f9678aac24,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-165,img-165.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-165.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-165.txt,ec59d17929dafb7ab1c1e7c47aeffcd8cbde8b9ef5bb7e9dd03611c2630e4361,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-166,img-166.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-166.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-166.txt,1e2430ec2b122517acfdc42d981a1d37121a57c19eff6ee5f30a78de7420dd35,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-167,img-167.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-167.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-167.txt,4e49b7fa9df072240f1c5f99459100378294f6a31ad24dbd143d2e3530726110,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-168,img-168.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-168.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-168.txt,8fde47f54de036df24db5e99ddbbc113f34790ca8bfae171a95794a00942b4eb,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-169,img-169.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-169.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-169.txt,59e16a4980ea4764353405a1d06e45cc3a24160f85efd9115f9d029af9c02f54,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-17,img-17.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-17.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-17.txt,4f2e72c6bbb482cb6442a2bfa92e979134b0e76f1591402a3a6918199829f79a,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-170,img-170.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-170.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-170.txt,eaba74dccd6ab5ea6a7409fc2d793710b89ea3e1309d0be4e242dafdfcef04ff,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-171,img-171.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-171.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-171.txt,ea2a671205dd80438513945cb3995b412910f252650b769cc4e1b70b0e3c9923,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-172,img-172.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-172.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-172.txt,38803511b11a513b4056b2db891b8ead588b12c89d5974aac9a8cbef0826b8d9,720,720,5,0,,keep,human_visual_quality_approved
github_pothole::img-173,img-173.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-173.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-173.txt,d8ab7653607308e260c4afb0a3de4bcadfb2f9d24526c4be42f424c3d7f42b0c,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-174,img-174.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-174.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-174.txt,0d71ccc0d675c769680d9f6f3ee174e05cc950bcbdcb2eac2304fa13a4b0640c,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-175,img-175.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-175.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-175.txt,dbc941be87579a549e86dd89392f254496e6102ae54cc76f4e55def46f234796,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-176,img-176.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-176.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-176.txt,c3acefc51fd15c7adbbe3e758bc934f637b7c440e8c9207f13658448559057da,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-177,img-177.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-177.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-177.txt,71f72796627ede47aef24a8d094c1867d9a06520f4edaf4dce6304f1674a1919,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-178,img-178.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-178.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-178.txt,15db0349a871793355f9b82cb633ccd213557735e7b10a98191d0d4d75c74e66,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-179,img-179.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-179.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-179.txt,d04d57bd76584155b28dd37daa3a1ba24b5c95d67d77cd6af60f69780a57ff59,720,720,5,0,,keep,human_visual_quality_approved
github_pothole::img-18,img-18.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-18.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-18.txt,c66d2a68de7bc2746f64b3db05bd7aaf08e7b9939ea45baa81c94b5321863f4c,720,720,5,0,,keep,human_visual_quality_approved
github_pothole::img-180,img-180.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-180.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-180.txt,3b4a1706f171c764d1c5e50b9b537492f6d5be507b3061a369f9ac4437febb54,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-181,img-181.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-181.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-181.txt,2e9a2feddff2f9ff6c4307c927ea7a2003665e65da561d3cd125b5bb1bd4383d,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-182,img-182.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-182.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-182.txt,ca21f655efc1a2b98fa80c8097ad0512698fb8e0fb263d18ecbedf3fdc957676,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-183,img-183.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-183.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-183.txt,30d3f22bd8a6615246eb9ce786f54d5f59e1cb38ad2a6e7a505ff8502d00be5e,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-184,img-184.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-184.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-184.txt,684feb99b5cef1f278837a190f1fc926b476ae700fb3abee6d340b13965ba78e,720,720,11,0,,keep,human_visual_quality_approved
github_pothole::img-185,img-185.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-185.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-185.txt,8405602e1c43502b794a698313baad639f367aa1bd2f8998892654293693d032,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-186,img-186.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-186.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-186.txt,113087da5c09352fa4a452b08f42c1ed31be35a1e334c56fbd599d254aec528a,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-187,img-187.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-187.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-187.txt,bec92dd8bd73f62bac59f5ddc40a55eafd307e4eb887d15b06f35d66d8ccdecb,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-188,img-188.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-188.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-188.txt,e69fad2e6a85e320290b72a0b077062b02cc382a42a45c45d17ef89c1d12b0ff,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-189,img-189.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-189.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-189.txt,13cf4de2bda0c47df22c102061d81680c4354c93124a7ce86bd6061545f2ea41,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-19,img-19.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-19.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-19.txt,cb307e2526cd4b61561c41c4c3dd29ae32ea0d66065c53e24785da318bc855cc,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-190,img-190.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-190.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-190.txt,1804c3d291e293c5592c7074e1d55dd31fe2c21fb4e9b1e741b025659dadb402,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-191,img-191.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-191.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-191.txt,9a512fc08a134f6d1ca724b8f6e26c7fbb96abebf2d09f7c44c54bb313c29629,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-192,img-192.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-192.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-192.txt,d28b4af3553a94e940f5bc5b82c8c06a6334058c12daa05d3f393dae6adf42de,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-193,img-193.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-193.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-193.txt,f66dc83014a69f3f3da9fbf7084ff0ce36f97eb9a454adf038a79d068b52a2b5,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-194,img-194.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-194.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-194.txt,76de0e2bde8b3b7af6ef241fc2f59a5acc46f64b7a2b67075d49b724d8050d2a,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-195,img-195.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-195.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-195.txt,e809dbfc5d14fc43300f10a0975ba748bc05cbc9ec4359029f954b0655d6df90,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-196,img-196.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-196.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-196.txt,ce7363acef6e33adef75ba0c56a947225239a08409d511151d3f6c965245672e,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-197,img-197.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-197.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-197.txt,1661b15a9053f333abcab47b649f503f3d806a9ffbc08ee2b3bc70d00a76e721,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-198,img-198.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-198.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-198.txt,d06a4fb4df3952f42ecb0cb4be66b30afa07b0aa851e61ef9de430689921f8e0,720,720,4,0,,keep,human_visual_quality_approved
github_pothole::img-199,img-199.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-199.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-199.txt,b4bc9d9930bd7b57e08fbb89a00fb8964805946e5842cfabbf3b7fc52a611840,720,720,2,0,,keep,human_visual_quality_approved
