image_id,candidate_label,surface_type,surface_quality,official_train,width,height,long_side_at_least_1024,file_size_bytes,sha256,relative_image_path,user_id,captured_at,exact_duplicate_group
196310018979669,Normal_asphalt,asphalt,excellent,True,1024,768,True,121829,20bc349104d95c35b6782ee77cccf8dc55e20aaff69e4851cfa31d84b983a862,data/raw/v2/streetsurfacevis/s_1024/196310018979669.jpg,109752671252812,1617704860049,
1964334537048617,Normal_asphalt,asphalt,excellent,True,1024,768,True,73900,2ba3eee060bc510b18b3a7935bcfc6034ce2ee2df6c8ad60983a3855d171ce63,data/raw/v2/streetsurfacevis/s_1024/1964334537048617.jpg,104498841786879,1561488279599,
196735465622056,Normal_asphalt,asphalt,excellent,True,1024,576,True,76617,fb98ccfeb599001abbb32221616951939ca845735a25128473ffe1b8b74fd07c,data/raw/v2/streetsurfacevis/s_1024/196735465622056.jpg,109673317932619,1559720925188,
196798606341462,Unpaved_road,unpaved,intermediate,True,1022,460,False,97812,d295f4dabc173656ed62602bf98d389119907f0b949eefa5298ca41d9a155847,data/raw/v2/streetsurfacevis/s_1024/196798606341462.jpg,102468835332129,1674996597535,
196798938945460,Normal_asphalt,asphalt,excellent,True,1024,576,True,117395,591b2f65425b16d49909d38ebc42f292b54cdaca6d3021641cdfc6a51972c758,data/raw/v2/streetsurfacevis/s_1024/196798938945460.jpg,103080845264750,1592669836000,
1969959756494789,Normal_asphalt,asphalt,excellent,True,1024,576,True,65625,bb67c064b60554657ab7a41d15e38b5b28e553a4480b22556395b29455173bac,data/raw/v2/streetsurfacevis/s_1024/1969959756494789.jpg,111394384425046,1542547453819,
1971935516323908,Normal_asphalt,asphalt,excellent,True,1024,768,True,84668,d22343c3356f9676fcd54e748f1a50944fb30e4b53dfcccc9d62f27c6ee8bf29,data/raw/v2/streetsurfacevis/s_1024/1971935516323908.jpg,108989461335930,1580556013190,
197494732097614,Normal_asphalt,asphalt,excellent,True,1024,768,True,208592,63bb8dd7a1d8440e40d0596c53c2119d69b67336e837616dca3dca5777ce133f,data/raw/v2/streetsurfacevis/s_1024/197494732097614.jpg,110282201203825,1591194992087,
197845428667751,Normal_asphalt,asphalt,excellent,True,1024,576,True,166614,c27a8bc4232998b3c8c7a8ee3f1f0af4678cb095561b0af83aeedc9d509660be,data/raw/v2/streetsurfacevis/s_1024/197845428667751.jpg,108954524668583,1524325391000,
197932589232587,Unpaved_road,unpaved,very_bad,True,1022,460,False,104627,6eb550b1b5e06ae33f052475377980916d16ac8e7cbad66f392bb3495cd00415,data/raw/v2/streetsurfacevis/s_1024/197932589232587.jpg,102468835332129,1661667933932,
200101301935982,Unpaved_road,unpaved,bad,True,1024,768,True,194124,2789585c1824ac16c4218654399ed18afb1f5cca401ccd316b02f1eed104abb4,data/raw/v2/streetsurfacevis/s_1024/200101301935982.jpg,102124648700555,1567795665000,
200108398909146,Normal_asphalt,asphalt,excellent,True,1024,576,True,59235,43fb7ac5369726d565931e2371bf9d51071292cabab57889fd0a9337ce7602bd,data/raw/v2/streetsurfacevis/s_1024/200108398909146.jpg,100552742194590,1631799784785,
200624508544657,Unpaved_road,unpaved,very_bad,True,1024,768,True,290867,a55ddf32f131c73d0fa3beff9e6cef551b94f7af9c31efab31915451b104c579,data/raw/v2/streetsurfacevis/s_1024/200624508544657.jpg,100474358864037,1564931993000,
200847739514606,Unpaved_road,unpaved,bad,True,1024,768,True,234725,4b6849a91b3f064be0eeacdf957facb0a8c725d18287d810b08776b7156eb977,data/raw/v2/streetsurfacevis/s_1024/200847739514606.jpg,100848386175544,1685376158632,
201293442201256,Normal_asphalt,asphalt,excellent,True,1024,576,True,51896,d1265531a0f4e0bc7d6c04959de51cde67e28295fcd6aaf320481a6ad47d09c3,data/raw/v2/streetsurfacevis/s_1024/201293442201256.jpg,102621261983213,1638695568059,
201465464937816,Normal_asphalt,asphalt,excellent,True,1024,768,True,68778,addee173e9eca25ce772e64f910de334af964bac43edaf698045978fb9e896a4,data/raw/v2/streetsurfacevis/s_1024/201465464937816.jpg,108954524668583,1438931538503,
2015424965277426,Unpaved_road,unpaved,intermediate,True,1024,768,True,107572,f171e44c408c3eaf771fdcc4d0707366572d46824ad5c3468fed449a28624934,data/raw/v2/streetsurfacevis/s_1024/2015424965277426.jpg,104588561782152,1567579314084,
201762172713862,Normal_asphalt,asphalt,excellent,True,1024,768,True,133066,2bae78ed685ec36e2bd28b8a23f3b6852afb2b00e6e6675b0062479643e5ac98,data/raw/v2/streetsurfacevis/s_1024/201762172713862.jpg,102609045317136,1683467342000,
201812028841204,Normal_asphalt,asphalt,excellent,True,1024,576,True,87679,c1578e6936cad50a9a93fc0fb5da5d025acda3d48744a5632c83df99dc00f05e,data/raw/v2/streetsurfacevis/s_1024/201812028841204.jpg,103002865535155,1654609599131,
201999914870482,Normal_asphalt,asphalt,excellent,True,1024,768,True,140244,44d227784c9c63d4f58bf036e6dd144f9445ff2542f769dcc73f7bb15b3e5f07,data/raw/v2/streetsurfacevis/s_1024/201999914870482.jpg,110593971165886,1462611839518,
202306548442854,Normal_asphalt,asphalt,excellent,True,1024,576,True,92089,8140f56f4cfb19b0b4dfe554d5f2ce474f124e749f991973c1a7e81d7cec926e,data/raw/v2/streetsurfacevis/s_1024/202306548442854.jpg,105082775066440,1621669231000,
202384051529209,Unpaved_road,unpaved,intermediate,True,1024,576,True,158198,55f9d4952d5f36d21ebebd327f734921a06fc806470c8036c2e32028e4696e18,data/raw/v2/streetsurfacevis/s_1024/202384051529209.jpg,103801905195060,1492523577000,
203511432047521,Normal_asphalt,asphalt,excellent,True,1024,576,True,98978,d0f7a666da8cec1ebbe8b89e70c79067e0f8219a12c6422bab165ac34647047e,data/raw/v2/streetsurfacevis/s_1024/203511432047521.jpg,107765738126751,1667485362018,
204492278323126,Unpaved_road,unpaved,very_bad,True,1024,768,True,158664,58263d62e6c2b199a8fc76631c8d555fca9b4e51be5320a72838bf667d7c1555,data/raw/v2/streetsurfacevis/s_1024/204492278323126.jpg,103901361851883,1631623866000,
204709089168825,Normal_asphalt,asphalt,excellent,True,1024,768,True,158185,a6b7a80f0eeac7995ceca66926f1ad517aca9e77f69ce1ba98b9d0f594358663,data/raw/v2/streetsurfacevis/s_1024/204709089168825.jpg,102609045317136,1684681815000,
204913651447887,Normal_asphalt,asphalt,excellent,True,1024,768,True,183592,7cbc2c8e4e56a46750d6d01af4ac666789b1f915321bf99e1d6ab2474eb720db,data/raw/v2/streetsurfacevis/s_1024/204913651447887.jpg,110756067822823,1591102466350,
205144084618697,Unpaved_road,unpaved,intermediate,True,1024,768,True,165964,ed5e56545ca1e28252faef165133c862b59ed747fb495b38161b9038eea2e3ec,data/raw/v2/streetsurfacevis/s_1024/205144084618697.jpg,102627028648372,1563628431000,
206778097700235,Normal_asphalt,asphalt,excellent,True,1024,768,True,77277,4965c97e19f204511c3e642a0ee34eabfd5ef5b6723b4406bc197d26db058dc3,data/raw/v2/streetsurfacevis/s_1024/206778097700235.jpg,106635121573615,1460979296161,
207259120994751,Normal_asphalt,asphalt,excellent,True,1024,768,True,73042,86ac72e1c6103203a6e7290850546f85425cd4350e6c87809924270488180e8b,data/raw/v2/streetsurfacevis/s_1024/207259120994751.jpg,108954524668583,1491806567000,
2088402101319955,Unpaved_road,unpaved,bad,True,1024,768,True,141407,6bd725b38bbcd28d2da271bd91396f6dd93484f4b72a3cf1670668462bc6d77a,data/raw/v2/streetsurfacevis/s_1024/2088402101319955.jpg,110282201203825,1615805498355,
209478385347306,Normal_asphalt,asphalt,excellent,True,1024,768,True,121747,4286a9ffc7e74999f3bb7a0113dd3394a2a6d4953548f76eabe4e5cea1fedde8,data/raw/v2/streetsurfacevis/s_1024/209478385347306.jpg,103658281877634,1685868704765,
210337280902669,Normal_asphalt,asphalt,excellent,True,1024,768,True,100746,45f93eb291961cd69cd1ee0c1f305984a6fc937c12262bdad09828b9b3c1845c,data/raw/v2/streetsurfacevis/s_1024/210337280902669.jpg,103345768575080,1497879834001,
211041553951060,Unpaved_road,unpaved,intermediate,True,1024,768,True,165839,09ab5a333033522108fe04817fe4d34e7af8fdf05b6e3645a362074d038e1c1d,data/raw/v2/streetsurfacevis/s_1024/211041553951060.jpg,100268992218434,1594563302000,
211159174163596,Normal_asphalt,asphalt,excellent,True,1024,576,True,71586,b2c820ded1fda014b3d623fa00193c40a685945696f8cf6c4ee850d9a65e40da,data/raw/v2/streetsurfacevis/s_1024/211159174163596.jpg,107998954769035,1620061826833,
211508723777123,Normal_asphalt,asphalt,excellent,True,1024,768,True,74242,b41afbcfd515befe2b069fb3ec51c0d9ed9527ffd85c269f81ebc0b028fda0c8,data/raw/v2/streetsurfacevis/s_1024/211508723777123.jpg,106493178251336,1398083421000,
2126338967556616,Normal_asphalt,asphalt,excellent,True,1024,768,True,66990,3441dd500d66466f2233712cd5be58513c579bf9d8551e37dbf877bff88f20c5,data/raw/v2/streetsurfacevis/s_1024/2126338967556616.jpg,102880981956943,1684650573189,
212746900312291,Normal_asphalt,asphalt,excellent,True,1024,768,True,194443,622b9b82a890a59c582a1c20f148e862f23f942d846f8495af34938cd5f27c99,data/raw/v2/streetsurfacevis/s_1024/212746900312291.jpg,102532525320329,1442598617977,
212962303722906,Normal_asphalt,asphalt,excellent,True,1024,768,True,139388,cfe08281b0091444bf61a2a7c61162af931d37ebc1b371b371d1e3174c9f5521,data/raw/v2/streetsurfacevis/s_1024/212962303722906.jpg,106639358240162,1545991391442,
213119186918349,Normal_asphalt,asphalt,excellent,True,1024,768,True,93834,a57411c138aee75a2dfb9ed94a1d95f442dd84e940f06cfd140c58d15dc6bed7,data/raw/v2/streetsurfacevis/s_1024/213119186918349.jpg,106819038218481,1401538279000,
213914773884027,Unpaved_road,unpaved,bad,True,1024,768,True,156740,0a6fd6dcc912a13373f77b21add845d3d4e35ffd62e07ebb9c1efbe09055d28f,data/raw/v2/streetsurfacevis/s_1024/213914773884027.jpg,100232345559807,1622372060272,
214036046971434,Normal_asphalt,asphalt,excellent,True,1024,576,True,176464,eabeda878cee8dea977c6f9cccee1fce84804cddd061d368fc0b34b1dba81849,data/raw/v2/streetsurfacevis/s_1024/214036046971434.jpg,103080845264750,1617193066000,
214955663375850,Normal_asphalt,asphalt,excellent,True,576,768,False,60598,75551459a03b7ba06f95c000ad9fa30e8fc253db62396a97d2545fd1d63873c7,data/raw/v2/streetsurfacevis/s_1024/214955663375850.jpg,106432638256792,1397204622000,
2155842498048573,Unpaved_road,unpaved,intermediate,True,1023,575,False,180699,c708ad5141afa1605436719321628a7369208a528247d166e32cb77c6d0487a2,data/raw/v2/streetsurfacevis/s_1024/2155842498048573.jpg,109115837985025,1622561303069,
2158675707619495,Unpaved_road,unpaved,bad,True,1024,768,True,235649,610025e45465a1687690c89a625764411cf58746c23c0a660c33abb8c10d902b,data/raw/v2/streetsurfacevis/s_1024/2158675707619495.jpg,110282201203825,1636797630042,
2158772660932193,Unpaved_road,unpaved,intermediate,True,1024,768,True,234210,595b06ab09f0b2c5b8d1abb10f5dc4de2f07cb3966c04118c242f36efcaef658,data/raw/v2/streetsurfacevis/s_1024/2158772660932193.jpg,110552844504419,1526648615000,
215975740041553,Unpaved_road,unpaved,very_bad,True,1024,768,True,290116,f8f806271d19b6eb17e6db3d0652b6657d79c9a723bdcdb75d1d1e2e735f9411,data/raw/v2/streetsurfacevis/s_1024/215975740041553.jpg,110552844504419,1534770784000,
216189813650730,Normal_asphalt,asphalt,excellent,True,1024,576,True,32642,036fa80a7e69ee12763beec69d58b1818c1799f4e1cb20c66d4c6e540594a1f1,data/raw/v2/streetsurfacevis/s_1024/216189813650730.jpg,105082775066440,1607056482500,
216923050347598,Normal_asphalt,asphalt,excellent,True,1024,576,True,96282,1aec008aac8159b3dc5204216ab76c4dd427a89ef29a95fc1ab89bbdc96a5acd,data/raw/v2/streetsurfacevis/s_1024/216923050347598.jpg,105082775066440,1627735828500,
216978739949083,Normal_asphalt,asphalt,excellent,True,1024,768,True,130094,3eccbd2ae0ade1ef94df38540bed28570e6a76fda175a76a494b04263edc098c,data/raw/v2/streetsurfacevis/s_1024/216978739949083.jpg,107998954769035,1586516114795,
217863066506039,Unpaved_road,unpaved,very_bad,True,1024,576,True,142727,490f0ed4346ff350e873a3929c273c8ecee9f745d25365dc0f472b44d17be229,data/raw/v2/streetsurfacevis/s_1024/217863066506039.jpg,105621578345075,1560405858950,
217980104208354,Normal_asphalt,asphalt,excellent,True,1024,771,True,94626,2881713ee48b1d559255bc25900893949c5df94e1bf46f333e35380ef7abeff1,data/raw/v2/streetsurfacevis/s_1024/217980104208354.jpg,119603964407119,1691606615458,
218256593004602,Normal_asphalt,asphalt,excellent,True,1024,768,True,117895,a90bbd5d0f9c5a6fc8bfaa2859d9bbd65f387d265b50d707e4829a28fc7a07dd,data/raw/v2/streetsurfacevis/s_1024/218256593004602.jpg,105534541681944,1439727595766,
219088216650134,Unpaved_road,unpaved,intermediate,True,1024,768,True,201817,b0a1a90144951fac5cdc0ccd2fc233ea1e10050c9b5a1ecbce3eb30a5c547763,data/raw/v2/streetsurfacevis/s_1024/219088216650134.jpg,106432638256792,1397636819000,
219240430898577,Unpaved_road,unpaved,bad,True,1024,576,True,110755,268c7ded06e8db691f9f249a0d5e21de128a555e696897e8e3494c8fc48c5ee3,data/raw/v2/streetsurfacevis/s_1024/219240430898577.jpg,102468835332129,1685358522268,
219281743937793,Normal_asphalt,asphalt,excellent,True,1024,576,True,116959,3240d0c323bc77c257144c1e50b06dff48edb359b7379660afcab691abc7c5d6,data/raw/v2/streetsurfacevis/s_1024/219281743937793.jpg,100474358864037,1688830857089,
219429470898089,Unpaved_road,unpaved,very_bad,True,1024,576,True,116283,dd53b18b3ccf2c2afe4fa6aaefceaa2c4a439a0d243b64a649539a508cba94ee,data/raw/v2/streetsurfacevis/s_1024/219429470898089.jpg,102468835332129,1686140101271,
219443166354731,Normal_asphalt,asphalt,excellent,True,1024,768,True,144639,89aff5aed57da2fc945e0b08c75ae98ee0f7c2e5e7ab276eb473d6dcb32dfd03,data/raw/v2/streetsurfacevis/s_1024/219443166354731.jpg,102627028648372,1564231371000,
220614323199168,Unpaved_road,unpaved,very_bad,True,1024,768,True,194285,f1e3f5bba0444ec9d0bbabad8fe518e253a079a2a1eaa8d8ea47e747eb44ccf9,data/raw/v2/streetsurfacevis/s_1024/220614323199168.jpg,110552844504419,1534770924000,
221105849346042,Normal_asphalt,asphalt,excellent,True,1024,576,True,68557,a990c26854e89ec25b40f296f3dd30bd24046d2949e7db8e47d8d7d90ef0eb88,data/raw/v2/streetsurfacevis/s_1024/221105849346042.jpg,101658985409308,1457265445253,
221298120104524,Unpaved_road,unpaved,intermediate,True,1024,768,True,227656,036b19847b45d3e5c69c79787db8ffad920b7b440886fb9e8181868037ce3127,data/raw/v2/streetsurfacevis/s_1024/221298120104524.jpg,100268992218434,1635439100000,
221442019819769,Unpaved_road,unpaved,very_bad,True,1024,768,True,205021,7d7ac1317bbc6677262e6991a57c58fe70770b276170386c9e26d5af28081a87,data/raw/v2/streetsurfacevis/s_1024/221442019819769.jpg,103901361851883,1619878859000,
2231418103721236,Normal_asphalt,asphalt,excellent,True,1023,575,False,130848,39ba823e1b03316ea2b3b2731aba52a8b9c4ad5972790be028a1c2627d365836,data/raw/v2/streetsurfacevis/s_1024/2231418103721236.jpg,109115837985025,1698072790900,
223339330154800,Normal_asphalt,asphalt,excellent,True,1024,896,True,131652,afee5bf12741005ae40e1136643604270969ceeab527d503fcffceb8897a49dd,data/raw/v2/streetsurfacevis/s_1024/223339330154800.jpg,104115958497622,1673879152681,
224277172442835,Unpaved_road,unpaved,bad,True,1024,768,True,96825,882e0ff425018c111679d538b6502c519015d7eeac156cb64f7d545d1c60dcc7,data/raw/v2/streetsurfacevis/s_1024/224277172442835.jpg,100232345559807,1586614453208,
2243419925791145,Normal_asphalt,asphalt,excellent,True,1024,768,True,99503,34afe23a22027a7480a900ce9152da93b2076cab61fb93c9519473be24ca25f6,data/raw/v2/streetsurfacevis/s_1024/2243419925791145.jpg,106493178251336,1397577032000,
2245216815631355,Unpaved_road,unpaved,bad,True,1022,460,False,174245,5521b3652cdd65e9d6fe51ba43942a92c5ce3eae82415cf3d66ec61831dbc1ee,data/raw/v2/streetsurfacevis/s_1024/2245216815631355.jpg,102468835332129,1652882097881,
224655839487257,Normal_asphalt,asphalt,excellent,True,1024,768,True,168133,a0c05a4c3208925d02acfd80cd6b979a76b1813adfb816a374bf13899b295f17,data/raw/v2/streetsurfacevis/s_1024/224655839487257.jpg,102627028648372,1624787266000,
225371753520601,Unpaved_road,unpaved,bad,True,1024,768,True,264437,cf2100c667f36bb9e90b80b04c7ca7197dc12c1182b2f8744e9bb8b47fe2800f,data/raw/v2/streetsurfacevis/s_1024/225371753520601.jpg,106491461588840,1683140664500,
225415458918976,Unpaved_road,unpaved,bad,True,1024,768,True,265188,961fd8567c1e7c908d286afcb6753585b1fab4152574d8ffe6b0c622ac7c804a,data/raw/v2/streetsurfacevis/s_1024/225415458918976.jpg,110552844504419,1507909476000,
2259129147552310,Normal_asphalt,asphalt,excellent,True,1023,578,False,114554,38da4ef2966d0c2978b5d5bdd22c335d19453f329da4a42bdc75d018c3c15ae2,data/raw/v2/streetsurfacevis/s_1024/2259129147552310.jpg,101658985409308,1492165681060,
226090252312622,Normal_asphalt,asphalt,excellent,True,1024,768,True,152351,d39af29f89d85efe50d273cc9c0d06d6a735cc9350f61edeccdb3674198f6c69,data/raw/v2/streetsurfacevis/s_1024/226090252312622.jpg,109115837985025,1566647961000,
226960012352812,Unpaved_road,unpaved,intermediate,True,1024,768,True,129604,4585cb6fe0a018c8810abc6e1c7167fcfb01b68a4b599ead58162a53d830c236,data/raw/v2/streetsurfacevis/s_1024/226960012352812.jpg,102124648700555,1621096152000,
2273745339436121,Normal_asphalt,asphalt,excellent,True,1024,768,True,208942,abb4d512c8f4d1bafab63cc2c142bd8db5157d8bab71e204cfb7932ebce38c9c,data/raw/v2/streetsurfacevis/s_1024/2273745339436121.jpg,108965508000110,1438619975060,
227460802064976,Unpaved_road,unpaved,bad,True,1024,768,True,113385,4fb0296264f988e8bbbe3137b6fb6405a3c6eb9ec5450edf9438a6b6e041de8e,data/raw/v2/streetsurfacevis/s_1024/227460802064976.jpg,104498841786879,1567959434676,
2293015604232047,Unpaved_road,unpaved,very_bad,True,1024,768,True,306110,acc21f4b28eb9c3e23824a3cf983a44db443675213466a2ed8f86a0d20c04870,data/raw/v2/streetsurfacevis/s_1024/2293015604232047.jpg,103901361851883,1661438202399,
230783685719949,Unpaved_road,unpaved,bad,True,1024,768,True,246921,22047fe9ee4296fac06f990c571c1bb5847ad5ca1960df42d55e0177ce16b1b7,data/raw/v2/streetsurfacevis/s_1024/230783685719949.jpg,100474358864037,1624732045488,
230861358809699,Normal_asphalt,asphalt,excellent,True,1024,768,True,43392,d4df57477ae3cdb523b53816c3ac24970c5d8a2d1546f9aeead11353a853aae7,data/raw/v2/streetsurfacevis/s_1024/230861358809699.jpg,107998954769035,1586148331680,
230889205459239,Normal_asphalt,asphalt,excellent,True,1024,768,True,121666,5df497eeee49735d98ba33e8a100131936748c7ea47699f92ed88201fa303e78,data/raw/v2/streetsurfacevis/s_1024/230889205459239.jpg,110552844504419,1473008905000,
232067452216356,Unpaved_road,unpaved,intermediate,True,1024,768,True,122499,f4e2b445947df6bec46a61e9583d24db02ce449e5dd18167b48ee414e3da5021,data/raw/v2/streetsurfacevis/s_1024/232067452216356.jpg,103901361851883,1632587236000,
233149585046674,Unpaved_road,unpaved,intermediate,True,1024,768,True,224752,a0b4e7007fc88f3f5684317c8ad087a92e54b12672973e07c94d015c8b5d85d3,data/raw/v2/streetsurfacevis/s_1024/233149585046674.jpg,100232345559807,1624189502000,
236117161602089,Unpaved_road,unpaved,very_bad,True,1024,1834,True,651760,36d44afc65645f090781de3dfb10f398bb854f0f8eca8bf973d3eac2ea6f09ff,data/raw/v2/streetsurfacevis/s_1024/236117161602089.jpg,103079161935557,1586877037688,
236970119443815,Normal_asphalt,asphalt,excellent,True,1024,768,True,121216,2c3dfb20ca24ca4ab84254752a0d8779c3474f5816667634a8245dd7a246d085,data/raw/v2/streetsurfacevis/s_1024/236970119443815.jpg,102609045317136,1703584584000,
2388639787971348,Normal_asphalt,asphalt,excellent,True,1024,759,True,96906,a6f01d861ad7a2c5aa2a9d42b3949b7d3eb923839b8d063e6d427aef688e0caf,data/raw/v2/streetsurfacevis/s_1024/2388639787971348.jpg,104133191972461,1674747960412,
238962181325793,Normal_asphalt,asphalt,excellent,True,1024,768,True,151426,710c0f4402a625747336bf996b5e56b3be199ccc4471a12218cec573d5068057,data/raw/v2/streetsurfacevis/s_1024/238962181325793.jpg,102609045317136,1623402064000,
239700474581022,Unpaved_road,unpaved,bad,True,1024,768,True,148941,7db931f35ca714a828bdd362954ce766170ca118adb34474552354e94e888d02,data/raw/v2/streetsurfacevis/s_1024/239700474581022.jpg,100232345559807,1570793897202,
240147194706566,Unpaved_road,unpaved,bad,True,1024,768,True,212516,9268098712f2b986170cf55599db4f24b07670b436b849775433f7d19ddccbb7,data/raw/v2/streetsurfacevis/s_1024/240147194706566.jpg,103901361851883,1631278506000,
240407311213439,Normal_asphalt,asphalt,excellent,True,1024,768,True,141245,c7c3e871a87669d56725b4ea379e7cb4879c6cdb49641de7b9fed71ff76b6af8,data/raw/v2/streetsurfacevis/s_1024/240407311213439.jpg,103678198537022,1428234647521,
240783648191559,Normal_asphalt,asphalt,excellent,True,1024,768,True,143710,7b343d24b97cdc16cf9f94b86f11f2f5083cb7a4d16d5dfe0533183fae44b378,data/raw/v2/streetsurfacevis/s_1024/240783648191559.jpg,100232345559807,1646930815000,
240811717801630,Normal_asphalt,asphalt,excellent,True,1024,768,True,86184,5ac935ae3f314064bef0d0e465124c9dcc37c6bacb869e5d0161a89d4ffe83a2,data/raw/v2/streetsurfacevis/s_1024/240811717801630.jpg,109733834594588,1598943040872,
2409298229213849,Normal_asphalt,asphalt,excellent,True,1024,576,True,82829,89c61544f9c0a41242ac021056fba0ff15a9fd6ed043d3578f85af3d10a76f4a,data/raw/v2/streetsurfacevis/s_1024/2409298229213849.jpg,103392741904440,1561571891422,
2411997755597531,Unpaved_road,unpaved,bad,True,1024,576,True,180370,0e19ffdeacf025edc1f9cb85530477b5034b78076e0f55e6b47bef5c38abe7ff,data/raw/v2/streetsurfacevis/s_1024/2411997755597531.jpg,108954524668583,1523102193000,
241297767752883,Unpaved_road,unpaved,intermediate,True,1024,768,True,100583,e4215db8d82ab17cb348f1dda303fb4abe44a4bba23258ea93376d5dd136b2d0,data/raw/v2/streetsurfacevis/s_1024/241297767752883.jpg,108954524668583,1481890190449,
243406035033607,Unpaved_road,unpaved,bad,True,1024,768,True,142458,a15ae93c781a65016808a5c7c8a364a473a814a0c5c4557d9284295b70e305a8,data/raw/v2/streetsurfacevis/s_1024/243406035033607.jpg,100232345559807,1684153157000,
245321757711849,Unpaved_road,unpaved,very_bad,True,1024,768,True,213485,d74928658d7bbcffb1916a5ad194d5dc500ad28f3af98c71c304d35eeb094281,data/raw/v2/streetsurfacevis/s_1024/245321757711849.jpg,100232345559807,1640430633257,
245753227738917,Normal_asphalt,asphalt,excellent,True,1024,768,True,87443,854a198a8dd0934b7dcef98e24ff72eed87f06e5e2c0f00c78c941a57484337c,data/raw/v2/streetsurfacevis/s_1024/245753227738917.jpg,100995282143677,1643965441159,
246121055150153,Normal_asphalt,asphalt,excellent,True,1024,576,True,94982,2a042b6ba36b1065027a6823b73fbcdd3f378361d17171f2a4c6963d13cc8e2f,data/raw/v2/streetsurfacevis/s_1024/246121055150153.jpg,105905988315287,1701083179000,
246605586918424,Unpaved_road,unpaved,bad,True,1024,768,True,120604,455ca3c1654e82303ec97024ba58380f22432d2ce592944c370b0c00f8635a40,data/raw/v2/streetsurfacevis/s_1024/246605586918424.jpg,100232345559807,1625472661000,
2485288398284266,Unpaved_road,unpaved,intermediate,True,1024,768,True,221443,43d5154df26ee5956fbd952b11a78830fc9acb36859803331859e058d36a8766,data/raw/v2/streetsurfacevis/s_1024/2485288398284266.jpg,102627028648372,1557322983000,
2495703727241395,Unpaved_road,unpaved,bad,True,1024,768,True,259980,e086f785c9bb2450fd46462347dc0217cce312735b2f0f261f9917b8f17edab2,data/raw/v2/streetsurfacevis/s_1024/2495703727241395.jpg,110552844504419,1504532911000,
250402543378739,Normal_asphalt,asphalt,excellent,True,1024,768,True,108795,f496c4e5d1f7c006053dd3fe2ccac20230e806252ad39749b52ac1bb8a9da812,data/raw/v2/streetsurfacevis/s_1024/250402543378739.jpg,110552844504419,1502124856000,
251524170085502,Normal_asphalt,asphalt,excellent,True,1024,768,True,68734,8b2d409a119e66201c42adf350623ce53e59f27a5de9a43c2a645e300df45103,data/raw/v2/streetsurfacevis/s_1024/251524170085502.jpg,108954524668583,1560191091000,
253493867366858,Unpaved_road,unpaved,very_bad,True,1024,768,True,108310,c84a70ef7e6ae50844fc011d8873378be2083b9cbd9fbbf232ff0d34fb55aa2b,data/raw/v2/streetsurfacevis/s_1024/253493867366858.jpg,106491461588840,1685120428000,
254297096390528,Unpaved_road,unpaved,bad,True,1024,768,True,221692,3716413b5c509b208186d7c6d0b58dc50e84797df0eac2688acff8037a34adf6,data/raw/v2/streetsurfacevis/s_1024/254297096390528.jpg,104261288481574,1471947027000,
255581532922899,Normal_asphalt,asphalt,excellent,True,1024,768,True,72486,421c26d31b2f3da2265a1c26dcef5297ec156d994d74f3c170e8aa85aa85914c,data/raw/v2/streetsurfacevis/s_1024/255581532922899.jpg,108954524668583,1579352030000,
255662166601531,Normal_asphalt,asphalt,excellent,True,1024,768,True,94143,c35062aab53571042ad5cdb53ead9f17c40e27c9d0b11b154cbc2f660a04a7ae,data/raw/v2/streetsurfacevis/s_1024/255662166601531.jpg,101738925401488,1632156471500,
256249356947717,Normal_asphalt,asphalt,excellent,True,1024,576,True,91760,287fd48b5ac2f08014eac0bb3da817ccd545f6533d11c5e48fe257ea7ae1362b,data/raw/v2/streetsurfacevis/s_1024/256249356947717.jpg,100562292188203,1684674563686,
256543232910343,Normal_asphalt,asphalt,excellent,True,1024,768,True,158385,135ca5502ed43d96c1a438968210dc97a130fd3cd43f5cef4b411e0f6ee4c4c2,data/raw/v2/streetsurfacevis/s_1024/256543232910343.jpg,109115837985025,1570385560000,
2566030440366099,Unpaved_road,unpaved,very_bad,True,1024,576,True,146379,26a0f874bec2459b64a95dd15e3acf54a750643bfe4e1a6f6f144159c906d4fd,data/raw/v2/streetsurfacevis/s_1024/2566030440366099.jpg,108954524668583,1492348743000,
2566346346994539,Unpaved_road,unpaved,intermediate,True,1024,768,True,213903,49522a6dc128e02f70bb642603337b08bfb160284de8329f1ba4e2db24dd88e4,data/raw/v2/streetsurfacevis/s_1024/2566346346994539.jpg,110552844504419,1496255551000,
256674196198519,Unpaved_road,unpaved,bad,True,1024,768,True,114915,285a217e3685f66953a23f4f18969d404d0119d78201d4e9bda6358df49a219d,data/raw/v2/streetsurfacevis/s_1024/256674196198519.jpg,110562521169809,1428686066000,
2570008989970943,Normal_asphalt,asphalt,excellent,True,1024,768,True,105581,6df1aba4f8b611d4be1641649c00e506ece23ec12c84439575233c6918118d7a,data/raw/v2/streetsurfacevis/s_1024/2570008989970943.jpg,102627028648372,1559934938000,
257380840582881,Unpaved_road,unpaved,bad,True,1024,768,True,169844,09abb9d090003a9d6e2434bb8dc2ef0518bcd8f3bf229eead817a5945c4264db,data/raw/v2/streetsurfacevis/s_1024/257380840582881.jpg,110208441206053,1693639913229,
