candidate_id,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,target_index,target_box_xywh,target_min_side_px,full_image_labels,nearby_other_labels,prefilter_status,human_review_status,review_round,review_focus,human_decision,reviewer_note,training_status,evidence_status
svrdd::train::0100220000130805140822621J3_1295015300_483795100::repaired_road::000,SVRDD_YOLO,train,0100220000130805140822621J3_1295015300_483795100,svrdd::train::0100220000130805140822621J3_1295015300_483795100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130805140822621J3_1295015300_483795100.jpg,0,"171.000,759.000,327.000,47.000",47.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130805140824491J3_1295016100_483795200::repaired_road::000,SVRDD_YOLO,train,0100220000130805140824491J3_1295016100_483795200,svrdd::train::0100220000130805140824491J3_1295016100_483795200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130805140824491J3_1295016100_483795200.jpg,0,"200.000,748.000,300.000,39.000",39.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130808144259193J5_1295626700_482940600::repaired_road::002,SVRDD_YOLO,train,0100220000130808144259193J5_1295626700_482940600,svrdd::train::0100220000130808144259193J5_1295626700_482940600,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/0100220000130808144259193J5_1295626700_482940600.jpg,2,"1.000,839.000,47.000,17.000",17.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130808144309053J5_1295634300_482941100::repaired_road::001,SVRDD_YOLO,train,0100220000130808144309053J5_1295634300_482941100,svrdd::train::0100220000130808144309053J5_1295634300_482941100,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/0100220000130808144309053J5_1295634300_482941100.jpg,1,"475.999,627.000,24.001,150.000",24.001,crack;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123816459J3_1294313200_483954400::repaired_road::000,SVRDD_YOLO,train,0100220000130817123816459J3_1294313200_483954400,svrdd::train::0100220000130817123816459J3_1294313200_483954400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123816459J3_1294313200_483954400.jpg,0,"72.000,631.000,58.000,7.000",7.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123816459J3_1294313200_483954400::repaired_road::001,SVRDD_YOLO,train,0100220000130817123816459J3_1294313200_483954400,svrdd::train::0100220000130817123816459J3_1294313200_483954400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123816459J3_1294313200_483954400.jpg,1,"41.000,628.001,27.000,7.999",7.999,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123816459J3_1294313200_483954400::repaired_road::002,SVRDD_YOLO,train,0100220000130817123816459J3_1294313200_483954400,svrdd::train::0100220000130817123816459J3_1294313200_483954400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123816459J3_1294313200_483954400.jpg,2,"1.000,614.000,41.000,19.000",19.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123816459J3_1294313200_483954400::repaired_road::003,SVRDD_YOLO,train,0100220000130817123816459J3_1294313200_483954400,svrdd::train::0100220000130817123816459J3_1294313200_483954400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123816459J3_1294313200_483954400.jpg,3,"190.000,648.999,30.000,5.000",5.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123816459J3_1294313200_483954400::repaired_road::004,SVRDD_YOLO,train,0100220000130817123816459J3_1294313200_483954400,svrdd::train::0100220000130817123816459J3_1294313200_483954400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123816459J3_1294313200_483954400.jpg,4,"169.000,645.000,17.000,5.000",5.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123817785J3_1294314100_483954600::repaired_road::000,SVRDD_YOLO,train,0100220000130817123817785J3_1294314100_483954600,svrdd::train::0100220000130817123817785J3_1294314100_483954600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123817785J3_1294314100_483954600.jpg,0,"115.000,573.000,51.000,16.000",16.000,pothole;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123823089J3_1294317900_483955300::repaired_road::001,SVRDD_YOLO,train,0100220000130817123823089J3_1294317900_483955300,svrdd::train::0100220000130817123823089J3_1294317900_483955300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123823089J3_1294317900_483955300.jpg,1,"400.000,622.000,43.000,17.000",17.000,crack;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817123823089J3_1294317900_483955300::repaired_road::004,SVRDD_YOLO,train,0100220000130817123823089J3_1294317900_483955300,svrdd::train::0100220000130817123823089J3_1294317900_483955300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817123823089J3_1294317900_483955300.jpg,4,"144.999,579.000,149.000,16.000",16.000,crack;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817151517406J3_1295232200_483712100::repaired_road::000,SVRDD_YOLO,train,0100220000130817151517406J3_1295232200_483712100,svrdd::train::0100220000130817151517406J3_1295232200_483712100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817151517406J3_1295232200_483712100.jpg,0,"171.000,635.000,203.000,206.000",203.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130817151517406J3_1295232200_483712100::repaired_road::001,SVRDD_YOLO,train,0100220000130817151517406J3_1295232200_483712100,svrdd::train::0100220000130817151517406J3_1295232200_483712100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817151517406J3_1295232200_483712100.jpg,1,"1.000,745.000,190.000,9.000",9.000,crack;repaired_road,crack,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130817151517406J3_1295232200_483712100::repaired_road::002,SVRDD_YOLO,train,0100220000130817151517406J3_1295232200_483712100,svrdd::train::0100220000130817151517406J3_1295232200_483712100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817151517406J3_1295232200_483712100.jpg,2,"241.000,543.001,179.000,100.000",100.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130817151517406J3_1295232200_483712100::repaired_road::005,SVRDD_YOLO,train,0100220000130817151517406J3_1295232200_483712100,svrdd::train::0100220000130817151517406J3_1295232200_483712100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130817151517406J3_1295232200_483712100.jpg,5,"314.000,580.000,53.000,5.000",5.000,crack;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130818115727596J3_1294727400_483728900::repaired_road::001,SVRDD_YOLO,train,0100220000130818115727596J3_1294727400_483728900,svrdd::train::0100220000130818115727596J3_1294727400_483728900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130818115727596J3_1294727400_483728900.jpg,1,"534.000,519.001,297.000,290.000",290.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130818115727596J3_1294727400_483728900::repaired_road::002,SVRDD_YOLO,train,0100220000130818115727596J3_1294727400_483728900,svrdd::train::0100220000130818115727596J3_1294727400_483728900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130818115727596J3_1294727400_483728900.jpg,2,"38.000,660.000,122.000,48.000",48.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130819125338150J3_1295358200_483112000::repaired_road::000,SVRDD_YOLO,train,0100220000130819125338150J3_1295358200_483112000,svrdd::train::0100220000130819125338150J3_1295358200_483112000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130819125338150J3_1295358200_483112000.jpg,0,"210.000,557.000,213.000,155.000",155.000,crack;manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130820085305892J3_1294248500_482524800::repaired_road::001,SVRDD_YOLO,train,0100220000130820085305892J3_1294248500_482524800,svrdd::train::0100220000130820085305892J3_1294248500_482524800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130820085305892J3_1294248500_482524800.jpg,1,"279.999,616.999,96.000,65.000",65.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130820090756002J3_1294307300_482569000::repaired_road::000,SVRDD_YOLO,train,0100220000130820090756002J3_1294307300_482569000,svrdd::train::0100220000130820090756002J3_1294307300_482569000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130820090756002J3_1294307300_482569000.jpg,0,"384.001,695.999,137.000,131.000",131.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130820090756002J3_1294307300_482569000::repaired_road::001,SVRDD_YOLO,train,0100220000130820090756002J3_1294307300_482569000,svrdd::train::0100220000130820090756002J3_1294307300_482569000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130820090756002J3_1294307300_482569000.jpg,1,"1.000,670.000,518.000,51.000",51.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130820090756002J3_1294307300_482569000::repaired_road::002,SVRDD_YOLO,train,0100220000130820090756002J3_1294307300_482569000,svrdd::train::0100220000130820090756002J3_1294307300_482569000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130820090756002J3_1294307300_482569000.jpg,2,"0.999,836.000,131.000,13.000",13.000,manhole_cover;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130824133929951J3_1295290900_483098400::repaired_road::000,SVRDD_YOLO,train,0100220000130824133929951J3_1295290900_483098400,svrdd::train::0100220000130824133929951J3_1295290900_483098400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130824133929951J3_1295290900_483098400.jpg,0,"25.000,624.001,177.000,180.000",177.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::01002200001308251323232355D_1296946900_483880400::repaired_road::000,SVRDD_YOLO,train,01002200001308251323232355D_1296946900_483880400,svrdd::train::01002200001308251323232355D_1296946900_483880400,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/01002200001308251323232355D_1296946900_483880400.jpg,0,"431.001,601.999,349.000,24.001",24.001,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001308251333247025D_1297241800_484181600::repaired_road::000,SVRDD_YOLO,train,01002200001308251333247025D_1297241800_484181600,svrdd::train::01002200001308251333247025D_1297241800_484181600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/01002200001308251333247025D_1297241800_484181600.jpg,0,"815.000,572.000,161.000,9.000",9.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001308251333247025D_1297241800_484181600::repaired_road::001,SVRDD_YOLO,train,01002200001308251333247025D_1297241800_484181600,svrdd::train::01002200001308251333247025D_1297241800_484181600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/01002200001308251333247025D_1297241800_484181600.jpg,1,"587.000,582.001,35.000,7.999",7.999,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001308251341251575D_1297620900_484342400::repaired_road::000,SVRDD_YOLO,train,01002200001308251341251575D_1297620900_484342400,svrdd::train::01002200001308251341251575D_1297620900_484342400,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/01002200001308251341251575D_1297620900_484342400.jpg,0,"534.000,657.000,185.000,15.000",15.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001308251413316625D_1297954700_484665000::repaired_road::002,SVRDD_YOLO,train,01002200001308251413316625D_1297954700_484665000,svrdd::train::01002200001308251413316625D_1297954700_484665000,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/01002200001308251413316625D_1297954700_484665000.jpg,2,"503.000,574.000,21.000,39.999",21.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130830120301562J3_1294985900_483321700::repaired_road::000,SVRDD_YOLO,train,0100220000130830120301562J3_1294985900_483321700,svrdd::train::0100220000130830120301562J3_1294985900_483321700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130830120301562J3_1294985900_483321700.jpg,0,"536.001,667.000,420.000,151.000",151.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130830120301562J3_1294985900_483321700::repaired_road::001,SVRDD_YOLO,train,0100220000130830120301562J3_1294985900_483321700,svrdd::train::0100220000130830120301562J3_1294985900_483321700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130830120301562J3_1294985900_483321700.jpg,1,"267.000,660.000,507.000,71.000",71.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130830120301562J3_1294985900_483321700::repaired_road::003,SVRDD_YOLO,train,0100220000130830120301562J3_1294985900_483321700,svrdd::train::0100220000130830120301562J3_1294985900_483321700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130830120301562J3_1294985900_483321700.jpg,3,"1.000,811.000,150.000,29.000",29.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130830122753223J3_1295111200_483376100::repaired_road::000,SVRDD_YOLO,train,0100220000130830122753223J3_1295111200_483376100,svrdd::train::0100220000130830122753223J3_1295111200_483376100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130830122753223J3_1295111200_483376100.jpg,0,"426.000,687.000,22.000,138.000",22.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::0100220000130902152212679J3_1294917700_483601600::repaired_road::000,SVRDD_YOLO,train,0100220000130902152212679J3_1294917700_483601600,svrdd::train::0100220000130902152212679J3_1294917700_483601600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130902152212679J3_1294917700_483601600.jpg,0,"210.000,599.000,361.000,260.000",260.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0100220000130902152212679J3_1294917700_483601600::repaired_road::001,SVRDD_YOLO,train,0100220000130902152212679J3_1294917700_483601600,svrdd::train::0100220000130902152212679J3_1294917700_483601600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130902152212679J3_1294917700_483601600.jpg,1,"60.000,550.000,44.000,332.000",44.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::01002200001309201307564075A_1293118800_485656900::repaired_road::000,SVRDD_YOLO,train,01002200001309201307564075A_1293118800_485656900,svrdd::train::01002200001309201307564075A_1293118800_485656900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001309201307564075A_1293118800_485656900.jpg,0,"238.000,623.000,416.000,23.000",23.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001309201308227755A_1293119000_485627100::repaired_road::000,SVRDD_YOLO,train,01002200001309201308227755A_1293119000_485627100,svrdd::train::01002200001309201308227755A_1293119000_485627100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001309201308227755A_1293119000_485627100.jpg,0,"477.000,672.001,203.000,9.000",9.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001309201318354335A_1293019700_485041000::repaired_road::000,SVRDD_YOLO,train,01002200001309201318354335A_1293019700_485041000,svrdd::train::01002200001309201318354335A_1293019700_485041000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001309201318354335A_1293019700_485041000.jpg,0,"329.000,645.000,111.000,13.000",13.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001309201318354335A_1293019700_485041000::repaired_road::001,SVRDD_YOLO,train,01002200001309201318354335A_1293019700_485041000,svrdd::train::01002200001309201318354335A_1293019700_485041000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001309201318354335A_1293019700_485041000.jpg,1,"191.000,621.001,67.000,7.999",7.999,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::01002200001404291200065006Z_1294965000_484292800::repaired_road::000,SVRDD_YOLO,train,01002200001404291200065006Z_1294965000_484292800,svrdd::train::01002200001404291200065006Z_1294965000_484292800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001404291200065006Z_1294965000_484292800.jpg,0,"376.999,725.000,556.000,61.000",61.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::01002200001404291200065006Z_1294965000_484292800::repaired_road::001,SVRDD_YOLO,train,01002200001404291200065006Z_1294965000_484292800,svrdd::train::01002200001404291200065006Z_1294965000_484292800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001404291200065006Z_1294965000_484292800.jpg,1,"1.000,675.000,370.000,61.000",61.000,crack;manhole_cover;repaired_road,crack;manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::09002200001504060305049556P_1293982000_483866000::repaired_road::003,SVRDD_YOLO,train,09002200001504060305049556P_1293982000_483866000,svrdd::train::09002200001504060305049556P_1293982000_483866000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060305049556P_1293982000_483866000.jpg,3,"216.000,707.000,122.000,16.000",16.000,crack;repaired_road,crack,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001504060309579336P_1293850000_483594100::repaired_road::000,SVRDD_YOLO,train,09002200001504060309579336P_1293850000_483594100,svrdd::train::09002200001504060309579336P_1293850000_483594100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060309579336P_1293850000_483594100.jpg,0,"1.000,736.000,224.000,149.000",149.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::09002200001504060310059036P_1293848900_483583600::repaired_road::000,SVRDD_YOLO,train,09002200001504060310059036P_1293848900_483583600,svrdd::train::09002200001504060310059036P_1293848900_483583600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060310059036P_1293848900_483583600.jpg,0,"285.000,535.999,173.000,181.000",173.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::09002200001504060327569126P_1293784200_482824500::repaired_road::002,SVRDD_YOLO,train,09002200001504060327569126P_1293784200_482824500,svrdd::train::09002200001504060327569126P_1293784200_482824500,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060327569126P_1293784200_482824500.jpg,2,"531.000,573.000,26.000,35.000",26.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001504060328009526P_1293779700_482827400::repaired_road::001,SVRDD_YOLO,train,09002200001504060328009526P_1293779700_482827400,svrdd::train::09002200001504060328009526P_1293779700_482827400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060328009526P_1293779700_482827400.jpg,1,"521.000,575.000,16.000,18.000",16.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001504060341586666P_1293988400_483864900::repaired_road::000,SVRDD_YOLO,train,09002200001504060341586666P_1293988400_483864900,svrdd::train::09002200001504060341586666P_1293988400_483864900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060341586666P_1293988400_483864900.jpg,0,"255.000,649.000,359.000,27.000",27.000,crack;repaired_road,crack,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001504060341586666P_1293988400_483864900::repaired_road::001,SVRDD_YOLO,train,09002200001504060341586666P_1293988400_483864900,svrdd::train::09002200001504060341586666P_1293988400_483864900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504060341586666P_1293988400_483864900.jpg,1,"1.000,627.000,54.000,9.000",9.000,crack;repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001504160302098866P_1294452900_482818200::repaired_road::000,SVRDD_YOLO,train,09002200001504160302098866P_1294452900_482818200,svrdd::train::09002200001504160302098866P_1294452900_482818200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001504160302098866P_1294452900_482818200.jpg,0,"157.000,740.000,570.000,25.000",25.000,pothole;repaired_road,pothole,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200001505070352516922M_1295354400_483190700::repaired_road::000,SVRDD_YOLO,train,09002200001505070352516922M_1295354400_483190700,svrdd::train::09002200001505070352516922M_1295354400_483190700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200001505070352516922M_1295354400_483190700.jpg,0,"80.000,753.999,694.000,65.000",65.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0900220000150520072843690A6_1294847900_482452400::repaired_road::004,SVRDD_YOLO,train,0900220000150520072843690A6_1294847900_482452400,svrdd::train::0900220000150520072843690A6_1294847900_482452400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220000150520072843690A6_1294847900_482452400.jpg,4,"481.000,600.000,31.000,48.000",31.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::0900220001150530080842295I6_1294848400_482406900::repaired_road::001,SVRDD_YOLO,train,0900220001150530080842295I6_1294848400_482406900,svrdd::train::0900220001150530080842295I6_1294848400_482406900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0900220001150530080842295I6_1294848400_482406900.jpg,1,"51.000,611.000,713.000,79.000",79.000,crack;repaired_road,crack,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::09002200011507070403196455O_1296197800_483052500::repaired_road::000,SVRDD_YOLO,train,09002200011507070403196455O_1296197800_483052500,svrdd::train::09002200011507070403196455O_1296197800_483052500,Dongcheng,data/raw/v2/svrdd/extracted/train/images/Dongcheng/09002200011507070403196455O_1296197800_483052500.jpg,0,"377.000,568.001,148.000,121.000",121.000,manhole_cover;repaired_road,manhole_cover,hold_nearby_other_condition,not_individually_reviewed,,,,,hold_nearby_other_condition,automated_prefilter_hold
svrdd::train::09002200011601071016079637H_1294647300_484113800::repaired_road::000,SVRDD_YOLO,train,09002200011601071016079637H_1294647300_484113800,svrdd::train::09002200011601071016079637H_1294647300_484113800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071016079637H_1294647300_484113800.jpg,0,"293.000,635.000,391.000,23.000",23.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200011601071037290267H_1294393000_483997700::repaired_road::000,SVRDD_YOLO,train,09002200011601071037290267H_1294393000_483997700,svrdd::train::09002200011601071037290267H_1294393000_483997700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071037290267H_1294393000_483997700.jpg,0,"360.001,590.000,36.000,24.001",24.001,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200011601071054017487H_1293823600_483253600::repaired_road::001,SVRDD_YOLO,train,09002200011601071054017487H_1293823600_483253600,svrdd::train::09002200011601071054017487H_1293823600_483253600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071054017487H_1293823600_483253600.jpg,1,"551.000,576.001,11.000,13.000",11.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200011601071054017487H_1293823600_483253600::repaired_road::002,SVRDD_YOLO,train,09002200011601071054017487H_1293823600_483253600,svrdd::train::09002200011601071054017487H_1293823600_483253600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071054017487H_1293823600_483253600.jpg,2,"545.000,597.000,66.000,5.000",5.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200011601071054017487H_1293823600_483253600::repaired_road::003,SVRDD_YOLO,train,09002200011601071054017487H_1293823600_483253600,svrdd::train::09002200011601071054017487H_1293823600_483253600,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071054017487H_1293823600_483253600.jpg,3,"556.000,580.000,67.000,7.000",7.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
svrdd::train::09002200011601071054033237H_1293825900_483253400::repaired_road::000,SVRDD_YOLO,train,09002200011601071054033237H_1293825900_483253400,svrdd::train::09002200011601071054033237H_1293825900_483253400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/09002200011601071054033237H_1293825900_483253400.jpg,0,"550.000,640.000,18.000,47.000",18.000,repaired_road,,hold_target_too_small,not_individually_reviewed,,,,,hold_target_too_small,automated_prefilter_hold
