audit_id,source_key,source_dataset,source_url,source_split,source_parquet,source_record_index,source_filename,source_image_path,width,height,image_sha256,mask_sha256,target_sha256,shadow_mask_coverage,exact_image_duplicate_group_size,audit_status,road_context_status,training_eligibility,license_note
SRD_FULL_01397,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1396,_MG_3548.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01396___MG_3548.jpg,840,640,9597992ca95c07e8b9eaaac9a330f7efa4c9465bbb493fc12d18483efc0c00c3,351517e7c1c1b31efae1d409137622c5aecf2bb75121605b309885b86c0c7886,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.259914,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01398,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1397,_MG_3549.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01397___MG_3549.jpg,840,640,0a8d16561269e524fc99f014e401aead54ff88c8175e8745e2f96df84cdaf965,ad3a2fa1073c39e06b2be95e25e887354ef84a1807233ff7de37af5bf94f85a0,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.173895,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01399,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1398,_MG_3550.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01398___MG_3550.jpg,840,640,afd6afcc9057d752e447ab99c59ac5a58a86473784eba98da04079e6cc886374,ccabe25cf60f3105726901689087662b6493fbb1daecdb652af9de84be5f6a3c,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.238181,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01400,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1399,_MG_3551.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01399___MG_3551.jpg,840,640,9c450be4358ab33075316b5f94e319e9bb419522f5552fbb2e17dfad651d47c3,17396e7e2413dbf66f5efa8a12a9fda9215ff3da057ab3e44db4e0b4feecbec1,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.254183,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01401,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1400,_MG_3552.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01400___MG_3552.jpg,840,640,5c247fd111a424a2ddc3f5cc859be0b09794fec7c62654f7cca4aaa3dba42bb1,b178ac2802d573a84e42b1d1fd7521b253a628cce084636562dbb30701f721a4,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.3117,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01402,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1401,_MG_3553.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01401___MG_3553.jpg,840,640,38f08396fccea5bfd87a1a0cb5cd5554aeed8533971675436ceee97a7fc00b40,0a9fdc078c238e02f4f6cd7d547721e53fe242b01783dd4f5eeebae00ac91272,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.212498,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01403,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1402,_MG_3554.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01402___MG_3554.jpg,840,640,d38d9529a5ec97221ff059a63824e5d4f668657b1c6723be0990c6584794e4f3,5361ed4b12bc39846182f6184ecee65d41b1f8066bfea00ed749cc9d5ca992d9,d798ac09f85824cf226b356d750bfa3667da4129852b5c9bb1b2dfe77f6ddb44,0.111869,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01404,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1403,_MG_3556.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01403___MG_3556.jpg,840,640,2101ff492611e4a301cb1f42c8e47b836b365ff8c326d99a55e0853cd632596b,b47d7d075196fbf45c32622290c9ba168cdbfd5f175c0c900c351f2794dac565,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.276034,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01405,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1404,_MG_3557.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01404___MG_3557.jpg,840,640,f616b06fc5ebe99585be103012375fcf12d0db55c230b495becaceef7fe34f3a,4c6cf909f1555894c65db9f9972b92fe1a50399f9e97ccd0a6895537d95219ae,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.206425,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01406,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1405,_MG_3558.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01405___MG_3558.jpg,840,640,0ec375844bc9e555d8b8e9d543d1dda81fd4d18989710152e5678e478398dee2,a5d27f65a9c094af12fb32e0b59ca86274ddfbc9756446661504fff2def3398f,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.136754,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01407,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1406,_MG_3559.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01406___MG_3559.jpg,840,640,f999e473d94d713e776e4a5b0875bc03b8cb942ec5c5dfd1d956324de805268c,c605d1212ea5bb222cca2b5f2f92fd20ff1c6e32c795a2a3f00bcd1e5759bb1c,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.198997,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01408,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1407,_MG_3560.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01407___MG_3560.jpg,840,640,443ef7bd21dae671ad6a8079883e6c88ef52232dc91354b9345482e2b7acb0b2,057204d535badbd8a57c79367dc7c09377455317ee08ee9f48475c210d47b303,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.233077,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01409,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1408,_MG_3561.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01408___MG_3561.jpg,840,640,44067c4724ea0a4e33d30c1722b7c8b2d1204b6c94d39ee3ed3847f61061b1cb,0986517ba80d91cb6818b6378c0dcbaf283ee0c16184a4e09ec91af57d4dd10a,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.305279,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01410,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1409,_MG_3562.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01409___MG_3562.jpg,840,640,22f8808e6223aa3117ab95b410f1940d341d5137b47cbf764ebcc41047e5be76,30595a88a79f72d742637fca977bb31b0d6400d854d65929ec99591975f59dbc,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.13058,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01411,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1410,_MG_3563.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01410___MG_3563.jpg,840,640,019a8270f4ebe352d7b757a75e326e503cce57da19be405df1f1eff51e2cd511,112bbc02be84dc568e31b4cc716d33a400fa2ac0fa9428b36bd2bb6675ab523f,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.132295,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01412,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1411,_MG_3565.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01411___MG_3565.jpg,840,640,55ba6f33aef06c9050d16e5f3d0da46acef858c1d2a10df5458073917ab0cebf,66b1de9758e6e48a3f61d103c5caab2caf875639a4c8d4c0ae67248c6975eb1f,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.140867,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01413,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1412,_MG_3566.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01412___MG_3566.jpg,840,640,ba716900e2f7b11d6cb4bec26f80de31ab62a05cce5d3757f78349517c86ecb3,78203aff4ba8ff65ea2a8e13f828ed83a63c85ff78526dccc82ce9d5a0f65397,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.119198,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01414,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1413,_MG_3567.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01413___MG_3567.jpg,840,640,532379e310b31de4c0dcd1e25d6739695270563b910565d6aa2e047dabad37eb,46feac2cffa21650f8590d9b0c4a91f99529abec7de6dcd1bd0056c71658c04b,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.091715,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01415,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1414,_MG_3568.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01414___MG_3568.jpg,840,640,f6cdb3017db14556f08f9fdc29683f12825b99d9da1e03ea547375665766508f,2452f92b2ec3585448dfdf3bc73ab9a0887f15efbe0dcb3591ebb4e42a3f4b75,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.257719,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01416,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1415,_MG_3569.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01415___MG_3569.jpg,840,640,51f6893682d2295ba4fcb11c09c87501eb702db8450a49c5e094361b640f9ac6,a8aa31e7cc356e2e36c31a88cdc0f98abfa053efda5d9c8f37a24c86492aaec0,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.426243,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01417,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1416,_MG_3570.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01416___MG_3570.jpg,840,640,ce6b6748bc2fb827baa569fb0a7b76b5cf0b4ca331c6933491831d7b80479aeb,84fd4b2bffef78308d71b07363c61ec4ad56f8db01766b8cee5af5fa7cf2a03f,49bf021ce102463235fbf720b7da230d753604e9f12ee9bc38265ff33d161171,0.405796,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01418,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1417,_MG_3575.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01417___MG_3575.jpg,840,640,c02553cd36ac971a967d6d4f7807e23a6d6f5d776062f7c6e096b2a2804deb22,ab99ad3def26e0e29afd9534b42407ae489530013555abf8dddb3c34fd991c74,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.077695,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01419,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1418,_MG_3576.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01418___MG_3576.jpg,840,640,15cc19eba25f8b080e3acfa97bd651f288c4a814eb67208ffd83020f05d25bb7,1ace1dbee00c9c43120098a77e92a52cacc2fadd56cfa89b4acc4779d8c2df04,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.188813,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01420,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1419,_MG_3577.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01419___MG_3577.jpg,840,640,ebe4858ead1b4f40fb2375e5b0171901560397fb4f7525f3417b3e1c61b94e17,eda329bfe3926cdc9e4adec8093125560338d110dd942c51c6cd0ea8fe16a9b7,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.166964,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01421,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1420,_MG_3578.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01420___MG_3578.jpg,840,640,00bc3facba38601c4e4abc1f6621144d5e1318ae798963198509d1d7f27e1fe3,9141112d4049718ad312788b16719e907361527f7fd1ea398c3a7aada008b75d,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.213633,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01422,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1421,_MG_3579.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01421___MG_3579.jpg,840,640,38399846c829421598b602762b23ed28de6cdb90df2551be04e6f4a72489833e,7f4f9c34e9387720d15aed397fcc8e4d296fb5ed343660e2654af0ebb408f00e,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.186077,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01423,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1422,_MG_3580.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01422___MG_3580.jpg,840,640,82a0e9deb35138f5d94a62d7352f80c5f08631d48bf9f19de0b79e36fabd2c9a,4c28aad0f6924e60558f21605e27eef31839cab90e4099d9a086498996d1a055,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.107906,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01424,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1423,_MG_3581.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01423___MG_3581.jpg,840,640,16ca5b02bfc9f0f3f97e27112103035db524deeb8dbc28d964908d9178d0efe6,ace58685ed2cc076d808047437e617d5d54679cf06623494d3e316fa7853f2fd,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.104576,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01425,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1424,_MG_3582.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01424___MG_3582.jpg,840,640,43456f4a2fd85eff240886a08f665052a966f96728df61a12a5c27eca29d2d16,ecd125597c938a197798b56abdf0e72f432b88aad85e371ba6a5f5e73c9f9aef,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.097256,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01426,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1425,_MG_3583.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01425___MG_3583.jpg,840,640,3388a69777ff1ce31b21681a465af47dadf95414cda0419bdafd695d9269b262,2412840d84723908a7dc465b7faacb05078d0ee9d982901716f12597865f7607,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.076968,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01427,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1426,_MG_3584.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01426___MG_3584.jpg,840,640,93395e6091703732e7240ce1d77e992794a231e5c3aac51a2d9567a09f932dc3,a13ae6386f41f7734b8d390e8d9117d6ebaf5567d6f4ce17737f6c62656ed964,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.099154,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01428,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1427,_MG_3585.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01427___MG_3585.jpg,840,640,ee3619cba92372a6697bd910a78b8553ee9dd3e1202e40c2b2d1d4363af3c89c,127c089dde6dfa2d92a0f34f86f5dbdcaf3cdfd0b1a0c8c8d594d1bde9a573b6,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.076438,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01429,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1428,_MG_3586.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01428___MG_3586.jpg,840,640,783b5431429e34886371a75671f654d454264642926c8360041c67025d9d6c8d,64e0c072d786ed737602d2c5cf4bb5df2dbffac21cd914b5e4f33f81906d79aa,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.08082,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01430,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1429,_MG_3587.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01429___MG_3587.jpg,840,640,e7401f152787b250578014cc53c523205afd8a3fa1c02e10e9d364be02aefca4,0e8c9aa91decc858d60aa1b0f4ec5fef2f409341e5f72470ef0a016553db833a,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.054721,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01431,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1430,_MG_3588.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01430___MG_3588.jpg,840,640,fd075e4b8a67e5401573d2ad83396d6fc1b258eca4c33fa30bcb637b177b306e,d08d2d24832f5919f6d71069b73136a7f65590f713474383da958ec155778533,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.058599,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01432,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1431,_MG_3589.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01431___MG_3589.jpg,840,640,86c29a1957d6060ca5ce15484ed4b1f41fc7acbaee2eef314557109a45d64053,a78721fc622b55b83082f243dcf1c683d5d3e88ab59b5e1aa3238c421d24eab9,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.121596,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01433,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1432,_MG_3590.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01432___MG_3590.jpg,840,640,bceec8f7be1de69c7ca97d2cdc7811f155b098d1fb15e1741b6b9e186cea0188,01590bdc29ae5427f6ab77392ede543cabfc37326cf9aac6d88e9e3cce193fb4,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.220923,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
SRD_FULL_01434,srd,Donghyun99/SRD (unofficial Hugging Face mirror),https://huggingface.co/datasets/Donghyun99/SRD,train,data/raw/v2/srd_full_hf/data/train-00000-of-00002.parquet,1433,_MG_3591.jpg,data/raw/v2/srd_full_hf/extracted_shadow_images/train/01433___MG_3591.jpg,840,640,8f1f7d4a540940a2131f746af517bbdf479bf53c447c5bb9c63ed67378a99341,e8b1b4da12e74a0ec15293d530ae39e3b9bca2eee247c474f49f0949f4de6858,892cab0bec34a6248f052d9a57927aba440b6a370d9eedff57d0293a2b9837a2,0.340543,1,structurally_valid_not_integrated,not_individually_road_verified,blocked_pending_provenance_license_and_road_context_filter,MIT stated in local mirror README; original-source provenance still requires confirmation.
