source_record_id,source_split,relative_image_path,sha256,width,height,sequence_risk,exact_duplicate_group_id,decision,decision_reason
train::bump::MVI_1572 16.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 16.jpg,a62d61dda5897cdcdd327a9d9865840cf02b73d4f7657a96048afd120cd4f070,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 17.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 17.jpg,72365ee2392cf6d81d3c2c550c58e7703c81045753085ffe69e2587fbff8b4be,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 18.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 18.jpg,b765c3587ddd627fa48b999e56e665b804ef057fcbb0551ee9e9a2b5b031cf86,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 19.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 19.jpg,8a6c11ce9cb835635e4d6bc5a99e27c77a0f23b595aef905d517674f118fee10,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 20.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 20.jpg,bc2c59ff471136a6ab236631808784b23c9a06a6a7ed5feda4ba0d871c941c21,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 21.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 21.jpg,63615316d6a3252d354979929cbeeb7c094e0caa1eaf4d8f97f9d4b2e54a49be,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 22.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 22.jpg,d5f12fbb314a248dcb618537d1a93cd9ef4d5ee77fea15bc6e07ca0aa7902e56,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 23.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 23.jpg,d2af5d7c08a50529082c51b4a3ef3b6a64e1293db947eaa87fc9c3f2d3ec0f70,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 24.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 24.jpg,745f8bc484236a587122810e4b14e30844202db389308e0ef3761ec6da02b55c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 25.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 25.jpg,003aa69b8ac0d8b88dd63db0dca0e2f25480ae9bc2552d274513996a115b8e90,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 26.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 26.jpg,d443745f176acbeccaf244200912d3f6e323de585365a8473a1a2f5db104955a,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 27.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 27.jpg,8622be19e6bd978c436e86bd79eeec6631ddbbf5d133127cd9c9fe1273298c2c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 28.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 28.jpg,aa65acc01d0740548558726e013bce626d62f7069c256cf3c7a4cfb535e3131a,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 29.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 29.jpg,c477c68e84b204909fb76ce9c3354ebae41072da22dd7e302d58e3cabcc3488a,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 30.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 30.jpg,93bc7e79887903681a8eb3c7a67c080eb7ccba017b35d2ff59e4441f37d0332d,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 31.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 31.jpg,63d3994a9d62211a8f2daa8640c6118657ac2b7e289bad78767040f6fee1609f,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 32.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 32.jpg,d200fcf6e22d440fa93e0e38ce9c04aff29df93d0a6a5a2c930cfff7dc96d56c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 33.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 33.jpg,2d9d62be3e2f548fb4b934f67702ac6ba93af5956c87b2a9b7a4b3ca6d1949bc,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 34.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 34.jpg,2465d11a0117e602f69db791957e692b1883f9b4293edfc956b5a71c586a067a,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 35.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 35.jpg,b050d28f065cd1f653ffc580fdda039ecd350712b8e191ef94d6c0ee6de31f1c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 36.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 36.jpg,e43cdc554d3ca42e1bea0eb150348d78578f372ef8039028f732e937bcfc854d,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 37.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 37.jpg,45401831f5a891361a1d70a31b493f80e59c28f0a9e2bed3fad2b376117f9398,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 38.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 38.jpg,ab1d5b215af40f27adea04110c9180761646c8a719553ab430a5ed248a37cbd9,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 39.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 39.jpg,ca6f930673164baad1d41478c35bd550556dca228b5ce03b66aa1c662b2b0d13,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 40.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 40.jpg,eef976f19d79d606dc5ef60880d115b69ffd93fab04f93cfffbac8f06b372975,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 41.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 41.jpg,a9fa190005a28faf01b894baefa2f375d652d86b3316371c83eba2ea1f68cef6,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 42.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 42.jpg,5faa32da5906916fb26b74e2b24b2e29961b6d663178527d6c915feac71242df,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 43.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 43.jpg,60788174a37f446b5afb9969e7a8462b4ceb8c1321f4961380b31215e1f93727,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 44.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 44.jpg,b9df72a67c482347777bc385384c6d0014d2ac2f80b772cabc9e9410c59c878b,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 45.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 45.jpg,089ae734fd4e72c73485f2772bfe0e1c3330c59be1b02a84a53f7cea3da076ed,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 46.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 46.jpg,93f142e429c85bcd3c71bf29acee271457664afefbb59b10aa565d1140346557,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 47.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 47.jpg,4b58bcff2ec5f8f60de67b344cb7e7f951f83e3dd2f18259f6d29baf0bec8ab3,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 48.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 48.jpg,d46752d1edcd78688ff92ec0a64769e527329bc484e53c111d4280fd2aec1c7c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 49.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 49.jpg,8e2d2bd66f50c5bbc2bc8e64e810fc425612c693db2182820aa9ba8f7b10fd90,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 50.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 50.jpg,6c822c2c388fb08a96dd598499762bbb5dab66e56dc3d25803bb608c6be301fa,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 51.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 51.jpg,e168d1ec542a30adedbe05943ee79ec0963e81fbe3b8292eddbb7db8252d201c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 52.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 52.jpg,6890eff6fed1cc0066bf6a9ce4c8764ea5d82b76d3d8d6ba9950476572ee3867,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 53.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 53.jpg,3683059040f882bf4896fe5a1c6770cbace48aed5a1895b88024f75d39d2632f,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 54.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 54.jpg,06989e625fdd3d8e185d3e9ddf93ddae4138663fc4df20ad1bcef5c6cf5e66a9,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 55.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 55.jpg,1c21b19b198d0aba520b5333279e14d52d05752e318c917c963719d2dd7ac283,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 56.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 56.jpg,6076b2bbc9ad8f3da7c1de4c631cdcb61f419eed34fca3da339659c1d5a993e8,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 57.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 57.jpg,1099047b90e50b243eeba4b610c3b327b0fc4682aa5cd8ab38841776e47b68dd,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 58.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 58.jpg,a3d1c25c0b7d37e30b74676e30f752611943374e0f817d72282beee867162dbc,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 59.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 59.jpg,b17bcf9a3fdcfe62a9a84c637b388ad866cc79f88c56d1410577b05d6010e0f8,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 60.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 60.jpg,155230c68701a7fe9bc06e1ef1c79c30051a418924151e0f0c8be358918c7221,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 61.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 61.jpg,8d8512c1d02c510890023d7da6a4e2cbf455c71476103adecaf07556f71a2759,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 62.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 62.jpg,4effb97548fc5991317d7c59f27e4c1650ab86f4ba496f84766bd79a201b7f13,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 63.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 63.jpg,e094ca55949a818b35515052c9a6a9b6b49fa741ab10e0702a80f3cad4ec7dbc,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 64.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 64.jpg,00a7cba0354156fb960a84e2d129d4e73bba47682f9c660e5bfe1c75df2bb9c2,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 65.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 65.jpg,9301fc5ac72dedc420eee9b057892f9dd4928e15248ee5955c357e2aec71475c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 66.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 66.jpg,c4dd426494b0d7feb1b300ab1aa6247c04725e09daeed037e2bca3a10a748554,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 67.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 67.jpg,4f19fe3f598e7a1c3f8405228fa3b2ab46e51cebd489ea0cfb4b04e4eed7c6fe,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 68.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 68.jpg,4d2417c24f2574467c26dedb3224c1357c9017484f89b58fb5c796f78cfb1007,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 69.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 69.jpg,967040abf81c683cc404bb6334d886b6120bf03fc05e5aa7feac4241932fecb7,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 70.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 70.jpg,b0bc1f3e3377173450d45751e0edea3bb248aea6ca42c172618da49ef540889b,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 71.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 71.jpg,ef74392614840ceb09ec17f18b4575d60c20d0f210f60564ba891718b736c9d6,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 72.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 72.jpg,b00f5ab82a0786d502b939185b72b6c6123a932d84b71a8c083010847b85c2ad,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 73.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 73.jpg,7b51b9c0073a7daa7e6a06bdbd6bf83e3c0f1cf176b7d8b3ac7bb726d38e5904,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 74.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 74.jpg,b246ce40844353cddf5d4d11954868401b2763fd9b1fe21824bf227c00ff8cf9,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 75.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 75.jpg,ad90aa6a4540adcda4c4adaf675f1bd26f8d4fa70873aa6c294dc969ffb1f8d3,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 76.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 76.jpg,71880e539fa6de560b2cad605b61a23c682df67344e940b02bac3b7f34d9e709,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 77.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 77.jpg,7663df797ab57f2936aae26716a27671c236a7452c74b1b0dbca4789d4b6b177,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 78.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 78.jpg,6556c41e05ee27637ed0b54af3c439db6d82267ab3ac5a1ed32633448a03b698,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 79.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 79.jpg,2cb7a1f70e10ffd2e386a1ffb8e29974210613925c0b805871d329c40c1d09bc,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 80.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 80.jpg,63f889d7e6a5b42fd8b2ae9dca1a0da5286eb0018f03ca6fa093106dcc321251,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 81.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 81.jpg,b4dbc4498faef692b29149bbb2a0ff6e06d01191fc0145cd1fd3531ad837d548,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 82.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 82.jpg,02a1c96930973c4d2b9a9cdf307f346f63405f8d70664ec37b3e4532d6d285bc,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 83.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 83.jpg,a32145cc9a1fd81087ef3809870ba3801e721c65c86c2111c442ecdf1ccab0d7,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 84.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 84.jpg,e6fecb50d21ca67ca3d26ff2dc3735f6d1948480946f92e7cc543a156f6010db,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 85.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 85.jpg,e66976df59effaef91246995597359970cc382c0cac34a22f7f2433168aa328b,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 86.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 86.jpg,7eb2b94ecfdf593a87479f1049c103a696f2eb860f8a592a1db263991aba314d,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 87.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 87.jpg,106e828a1a04ba9a15e90f97b9650879e34c0b677531757da31f198d33eadfda,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 88.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 88.jpg,00e97a332b0934f98835887563178c672f6b9dccc5652f3355ffedfa345c937e,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1572 89.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1572 89.jpg,9ddd2c6ed2e1a3297b09b1e6a675b2c12e75a742123812f2fd6bcf98a48113e3,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 001.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 001.jpg,6fa19190d149920d3dae8f7f92f58da89da6afd552942e601a25e7a87bb3b3ab,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 002.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 002.jpg,51e69aba8467e26623ebd4898d59846ac9562797330e02cfcc58f5b94972731c,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 003.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 003.jpg,8e283e969c14b0b52f20db56b25aa694587b4e201d1ac40c62fbbfb991183802,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 004.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 004.jpg,ad2d27c1d98331f9f00faf6271e92215091dfdbf9904597efb9093883caec935,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 005.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 005.jpg,4d47ba3e53ced8091e028837e17934cc8c3c3e72c53a0c6afd3f915d8f1261f8,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 006.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 006.jpg,eed9fbcdc134025af20c44340634619348189831aca33e1c3a3c05d33d06b3d0,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 007.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 007.jpg,793cda12b242d2fc3470f3dc996f668e3088f2b5b543d698e5cfc891c281ee8d,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 008.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 008.jpg,0ab19569f748a353b13a8c88c860302d6c4a750c8d63424d165322c43f2df3e4,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 009.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 009.jpg,77db0ff6fcf9d3e48cdcced600245f83670b6a8456d336deb448fb256b4f7858,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 010.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 010.jpg,0ecbc85344d8003ebddd1184ebf4450640c0c46416a497b27c7e5069d4876279,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 011.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 011.jpg,47fd1974bcfb86f6f11ab887fade7550513c691ff97b732d9e51433156871559,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 012.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 012.jpg,f334544aa21734a8e57f706459091b4aa348957e9ea81a5978412c3c7d67e7b0,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 013.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 013.jpg,84f796eb8b19fe3bfe5be6ada97594ab7908082fdfc9a7a688af7e0f266281b4,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
train::bump::MVI_1573 014.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/MVI_1573 014.jpg,48ee912e65ce2073477c3897401f8c2a17c1d4af9c21ab84f5f87f230e1ce599,1920,1080,true,,exclude_sequence_risk,MVI numbered filename indicates consecutive recording frames
