source_record_id,source_label,relative_image_path,sha256,width,height,sequence_risk,exact_duplicate_group_id,decision,decision_reason
crack::frame1268_jpg.rf.218445fbbec59f8109de523c9602f886.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1268_jpg.rf.218445fbbec59f8109de523c9602f886.jpg,6106768629c08f0608603ecc262157c158ba94f5707b10e89b80d0cac9526174,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1268_jpg.rf.d8d6bf6c5046cb94678323d5d25dd602.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1268_jpg.rf.d8d6bf6c5046cb94678323d5d25dd602.jpg,7e97fa33e0d1af5a9edea5146d465cbb662d0b15ccf71c9e9be92461be08e311,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1273_jpg.rf.71cf009c016bcb9267d82f8eef1f110e.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1273_jpg.rf.71cf009c016bcb9267d82f8eef1f110e.jpg,ddf7f705d79853bf9d05fdce1fe223e40819e59f619f36ca8e29ffe135040727,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1273_jpg.rf.ea828d3ed8aa658f96fae2623d595c44.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1273_jpg.rf.ea828d3ed8aa658f96fae2623d595c44.jpg,748ddac7d70dd5b655e31ad4b94a942cfb89f80a5ce1297ade7671c78efde10c,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1388_jpg.rf.48a98b1fe1cc62c7d8b0e72bcec5c952.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1388_jpg.rf.48a98b1fe1cc62c7d8b0e72bcec5c952.jpg,8e9b9db001dbd6afbbe47185599b6adf6c1db81dbf3d2f5bdb887c5d2c7cd29a,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1388_jpg.rf.9884e79e84588f73f7ac0aca8ca27d47.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1388_jpg.rf.9884e79e84588f73f7ac0aca8ca27d47.jpg,edb0b83afd17ad60a64f5dd35aa521361d43d3df2b5bb81a447dea0136b0430a,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1457_jpg.rf.177968bc3ba6eef0a35fc8bfc7b4c589.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1457_jpg.rf.177968bc3ba6eef0a35fc8bfc7b4c589.jpg,2a4bd4e5f1ed2e7d827405e1fa553cc2ae40ab0c784456e6c063646cfa747a88,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1457_jpg.rf.85cec0e48909fee6b35c1135ff57f830.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1457_jpg.rf.85cec0e48909fee6b35c1135ff57f830.jpg,e20be7e8450603d7b6db4a2910a278f8744b1a2dd623933d058ae1b7a0b7fbd3,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1587_jpg.rf.0f2eb580d14001ef52bf56ecd9cd6dbc.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1587_jpg.rf.0f2eb580d14001ef52bf56ecd9cd6dbc.jpg,245203a22dbc7191c9789b20a69a232ad1a4db507180711a914291b6481514b9,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1587_jpg.rf.f375ee07d1861927a84060112fbcfed0.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1587_jpg.rf.f375ee07d1861927a84060112fbcfed0.jpg,30bc450512cb0682f73ad6cdade4f9fdc8a600eb7abe149a83b30b3cddacfff3,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1587_jpg.rf.fa383a05cffc369071c035c1b30df981.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1587_jpg.rf.fa383a05cffc369071c035c1b30df981.jpg,84eea0ae9a42e47288b43ba45a83a91bfb4b6f8043510937a1b98d597fa83669,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1601_jpg.rf.169c1d7fac558682c684e2b6699268d1.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1601_jpg.rf.169c1d7fac558682c684e2b6699268d1.jpg,29777a96c0bec5f7c257d11f9e624e26653aa39cdd6524ebaa8567d7b6b0059c,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1601_jpg.rf.48273444f778608f9f33a5a226bb439b.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1601_jpg.rf.48273444f778608f9f33a5a226bb439b.jpg,032c88526c927cca0305d1d2c3e54a55e4c8d13567b1c2ddf145fb26662da574,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1662_jpg.rf.00e62c2db601771b0982a9d39f0e427f.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1662_jpg.rf.00e62c2db601771b0982a9d39f0e427f.jpg,87e0b31caff6161fe3fdd6bfdfe2c5ce10d83ead3f6bf7df2814732ba78c4480,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1662_jpg.rf.89f8afdaa8fb5ebafc72836ef280eae0.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1662_jpg.rf.89f8afdaa8fb5ebafc72836ef280eae0.jpg,6577ccf53549ec6840622436f614718ee893324dfe90a6488a3df981a76673d8,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1662_jpg.rf.99f2a3219170c84f2d6ad57ca331d548.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1662_jpg.rf.99f2a3219170c84f2d6ad57ca331d548.jpg,32087b9c155983f0b51abd1ffdeeae2e3fff5ed2792171bf8a08cf5235b529d6,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1664_jpg.rf.4e791ed853fedee5730ea814ec08f1ff.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1664_jpg.rf.4e791ed853fedee5730ea814ec08f1ff.jpg,d35fd2dd9295d25d33399f0fb27eb3b772e4c48dec34b29f52962bc0a2f1fb18,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1664_jpg.rf.66f25fa43c570d145c7b0e6990188e44.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1664_jpg.rf.66f25fa43c570d145c7b0e6990188e44.jpg,7ab58d93f7a67075a3da770952eac8da600f3d541b71f0b9b117573aa35705d4,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1664_jpg.rf.dd175da56e4a4e33615f8448944cf468.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1664_jpg.rf.dd175da56e4a4e33615f8448944cf468.jpg,ef30b6bfbf6891907819007119298968f05bcfd2743f601dd2985b171c6b9cdc,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1684_jpg.rf.ddeeea492eacf4aa9d19fe4cdefb3547.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1684_jpg.rf.ddeeea492eacf4aa9d19fe4cdefb3547.jpg,aad9a55b66545e01c18d9885410094ae5c656780d6cfd12bf84120829fffdaf3,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1684_jpg.rf.ef49c27fed63a2eb3fd2bb74d2226085.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1684_jpg.rf.ef49c27fed63a2eb3fd2bb74d2226085.jpg,069e59eb6a3bd78d88950c7f8dbbe35684989f1c883710020b0f5b7f7c691511,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1685_jpg.rf.8edad30cec9d89a5f159b8b13453dd0c.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1685_jpg.rf.8edad30cec9d89a5f159b8b13453dd0c.jpg,ba2b17839f1ce5c912ebf11d8d6163c1d1ecdf4aad6d35389557f837e47f7173,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1685_jpg.rf.925a82c1db659c8ce174a064dc82e1f0.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1685_jpg.rf.925a82c1db659c8ce174a064dc82e1f0.jpg,e74eb62911248344f220023bffbf094256ef00f3c4bb49582b21501889774080,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1719_jpg.rf.211dfea67a1fb79275afcfc717561e6e.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1719_jpg.rf.211dfea67a1fb79275afcfc717561e6e.jpg,0a0fd9f305738e263e6538685c00f70a55eed071e84e179dbcae4913562f638b,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame1719_jpg.rf.5e7509b37e7a650a8e3c276af38e22fc.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame1719_jpg.rf.5e7509b37e7a650a8e3c276af38e22fc.jpg,ad6a6b01dc83e238d141c41ad00bab5af3a2bb79f48be48026f5703af968100d,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame259_jpg.rf.0b25b2bcfb5ebdc467885a154e5f044e.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame259_jpg.rf.0b25b2bcfb5ebdc467885a154e5f044e.jpg,166148f000511f88abafdbf2e9fc60207e20829771018cc52b7e20f19d713224,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame259_jpg.rf.58fdbd346da17dce6e5c1dfd450121f5.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame259_jpg.rf.58fdbd346da17dce6e5c1dfd450121f5.jpg,645b82154e74dafde24af6f179c458706e75833b7f4bba672e37ffb344b403ae,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame262_jpg.rf.469f8e3273df80bb7e4ad0ac016b14e6.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame262_jpg.rf.469f8e3273df80bb7e4ad0ac016b14e6.jpg,a06532d6a63c8c1283cd97710f94c5761f87f1337f25a1d5d0ca547238a2ee7b,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame263_jpg.rf.babc6bd6c7c59b7cbea1c662c8090b91.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame263_jpg.rf.babc6bd6c7c59b7cbea1c662c8090b91.jpg,49ad075c4d320b92baab7380a5c21eced2f910c5432610cee484f2eee6d21c49,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame263_jpg.rf.fb27384f3b31d98d66a494445084cafe.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame263_jpg.rf.fb27384f3b31d98d66a494445084cafe.jpg,c0cdbed2be4dd378d7bf55ef688628bd36114d84e727d95937101f352ff4c865,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame265_jpg.rf.7f18de6475a5513e5f311ac360f5ad91.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame265_jpg.rf.7f18de6475a5513e5f311ac360f5ad91.jpg,339fe78b3ce9107b631b15f8d08357dee576b13c06d4af709b5fae0b51b26d19,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame265_jpg.rf.bc271cc6bc29e4360aaa39d314564703.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame265_jpg.rf.bc271cc6bc29e4360aaa39d314564703.jpg,db220add5164dbfc8672a92086f731943f392e2154f4f8d0c4c1908bdfca112e,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame266_jpg.rf.ae366c3e4ca3f9b8043065d40a641dc2.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame266_jpg.rf.ae366c3e4ca3f9b8043065d40a641dc2.jpg,793257400ca94ac405486430491a080931498e4826c879ee7267371e60d781fc,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame266_jpg.rf.b0644c631235fa0cdf56903dd7452797.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame266_jpg.rf.b0644c631235fa0cdf56903dd7452797.jpg,1baa4a8721b67ebe9ae7bc3c2358ee72441eacf31703ab511c8af2def90efa76,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame267_jpg.rf.01da4cfa418c536e48428d6277e6378a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame267_jpg.rf.01da4cfa418c536e48428d6277e6378a.jpg,777fb555bd7009003fde5938bc5620867e25b47d2421490f59433171cefcdaef,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame267_jpg.rf.1dbb3bad6f44fb6c091f6a34ffc62106.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame267_jpg.rf.1dbb3bad6f44fb6c091f6a34ffc62106.jpg,7a4e701c56ebc92748e1e7b9fbcbd8e383d2e7c23f37868b00514343086235b7,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame267_jpg.rf.85b141557ca4705b6a94935236fdac25.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame267_jpg.rf.85b141557ca4705b6a94935236fdac25.jpg,0e79f5316e545bab5cfdb3d6a3285d14c8876adeee34034363ac18bef3e2502b,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame273_jpg.rf.3525511009ee2f8dea58c1ce14f4a30b.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame273_jpg.rf.3525511009ee2f8dea58c1ce14f4a30b.jpg,0d32e5c066d8bf42afc7efb03c09e62e795eafd33ba24ae884ee1692f4fbbd29,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame273_jpg.rf.3e7cbc4c936d89948f6486039caa54cd.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame273_jpg.rf.3e7cbc4c936d89948f6486039caa54cd.jpg,d6fe595293985240c3e615227139c4caf797c3920cc41448390792a131014afc,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame273_jpg.rf.8b01e3ff96094888abb924db03811ac8.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame273_jpg.rf.8b01e3ff96094888abb924db03811ac8.jpg,e9dc78e20353e6090c1f33f984ef7cc30c775fa49b24e41ba34f25fbd18b2c2d,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame273_jpg.rf.a3673c85974aa639cf8ff36a2dcd597f.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame273_jpg.rf.a3673c85974aa639cf8ff36a2dcd597f.jpg,11412780643a202183dd65cc4f4a9db4f55e7b33361745b45ea5f96cbfc161ed,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame273_jpg.rf.dc9dc665ee991ede09abb59016124e1c.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame273_jpg.rf.dc9dc665ee991ede09abb59016124e1c.jpg,dc9ca283013754aa13d049350b74950934351117dbe90ebefcdf9778f21fdb47,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame274_jpg.rf.366a3e44ebeacf9a57b6925ffb64117b.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame274_jpg.rf.366a3e44ebeacf9a57b6925ffb64117b.jpg,f06850b0ad63ebc9d631716ccb3d6085a5ddbf7a89f02d58bbcbe3629c478fe4,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame274_jpg.rf.4ca266a820bc5cefc33bfd45c870bc93.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame274_jpg.rf.4ca266a820bc5cefc33bfd45c870bc93.jpg,fb80032e9c389c154dc483cd74450e854c4e648b993c72ae361ab926b27a7b81,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame274_jpg.rf.d0580eacb32bc03b5720543241e73e76.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame274_jpg.rf.d0580eacb32bc03b5720543241e73e76.jpg,bbd53af77a7de1ed268ffc956fa4108c2dbda3a2910ae44ce1191e4dd3a03f78,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame276_jpg.rf.cfd0ef3662d87626c58e6a1b2ce52f63.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame276_jpg.rf.cfd0ef3662d87626c58e6a1b2ce52f63.jpg,23837a587af90f3dd8b5f68e283611b5612358700af6f9df16e808a91c30ccbf,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame279_jpg.rf.3469dd06eb9741022b9e6070f5142aba.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame279_jpg.rf.3469dd06eb9741022b9e6070f5142aba.jpg,bfe18178219282993f3c3c17937e86ece9c60bd6156116d5b34ef0346c512ee5,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame279_jpg.rf.59f5342e245add3f0d06b31f3c64bbb2.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame279_jpg.rf.59f5342e245add3f0d06b31f3c64bbb2.jpg,9e7679da34dd5fc4099955d62a31ecf90046ae4686921f22b913ed939c6c1e26,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame279_jpg.rf.70adbb51993b3ddae5ca8549450325aa.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame279_jpg.rf.70adbb51993b3ddae5ca8549450325aa.jpg,8d62320e3e0a025197ce52500da70d8af0279624e1403c0e96fca4c48473f54e,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame280_jpg.rf.1753b2da400eab4c4fb4b62a7eacd164.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame280_jpg.rf.1753b2da400eab4c4fb4b62a7eacd164.jpg,4d2f6688b3f4b84a27d19623790138a8996e4a92cf6d4be6357ced6e215ac2c1,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame280_jpg.rf.aaa71a6e868788f050acfe4107a7874a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame280_jpg.rf.aaa71a6e868788f050acfe4107a7874a.jpg,61eb26e85d3d4ab6c46c5118d5da8fe1893f00a689f2256b82e70d68314ab33f,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame281_jpg.rf.883b93c4dbafb56fe9ccb8117b36f54f.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame281_jpg.rf.883b93c4dbafb56fe9ccb8117b36f54f.jpg,27b5a2a9fddd39eb7aed601cea38a49f95bf94b28170201a91261a80faa6190a,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame281_jpg.rf.a8eaf1e676a301fb1d98229419739abe.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame281_jpg.rf.a8eaf1e676a301fb1d98229419739abe.jpg,bb0ba4c5cea235e149876dfdbcda0f698d60edd42f4ad20d5abd1e7215c60485,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame283_jpg.rf.2982527b3b00c8a41f2107320dbd873a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame283_jpg.rf.2982527b3b00c8a41f2107320dbd873a.jpg,db2d301fddfd100fb6eed4de573948f8a0c5df1e79b1415a1c2344252283fa9e,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame283_jpg.rf.49122e0643118faa30f55d5c761a8d1e.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame283_jpg.rf.49122e0643118faa30f55d5c761a8d1e.jpg,60242f8f1c378b45e4278573eee99262157288352a81d5a46e31a3eda0671114,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame283_jpg.rf.a1ca4bdca7750c2eeb204b18e85ff0b6.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame283_jpg.rf.a1ca4bdca7750c2eeb204b18e85ff0b6.jpg,d433768bd18cbf41dd02067a9d6cad55b5b5d950120e3397236e9919ad74725a,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame285_jpg.rf.17ae1cbb7c2cbf83035ed8ab46dbe6dc.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame285_jpg.rf.17ae1cbb7c2cbf83035ed8ab46dbe6dc.jpg,768658c81a8ea2fca5077cb70acf5b50fc836c9494a26daea6186d96ac7f896d,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame285_jpg.rf.605ad69be17d0130a2c820c1bba83a71.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame285_jpg.rf.605ad69be17d0130a2c820c1bba83a71.jpg,ab6a8f19ff3ec33dcb918368ebf3303e9413bacbbf5d9e50f2680ad7016d9b2a,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame285_jpg.rf.a98444ee5aec07287d2c33043ce38e1b.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame285_jpg.rf.a98444ee5aec07287d2c33043ce38e1b.jpg,e61d0161cbc444c6a6f39d69f2bc7a77029fa4d0de29936d00e10d627c9f3e26,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame312_jpg.rf.06bcf81cf2da053ec7c5c4b92be69b1f.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame312_jpg.rf.06bcf81cf2da053ec7c5c4b92be69b1f.jpg,32447d0b89ff0b4e419f389580a056d30f5a2ec8e007d9a75984ca201bef5bb5,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame312_jpg.rf.4789909e8292c5b884c9edc7310a5066.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame312_jpg.rf.4789909e8292c5b884c9edc7310a5066.jpg,0262e5c73a161e8d630f49d4d2599c363e4e605cc38867cab06292c373914874,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame312_jpg.rf.988b5adeca4f9f319555a5732af2b241.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame312_jpg.rf.988b5adeca4f9f319555a5732af2b241.jpg,4592cd0f78906fab979174182aaea04732fd467f2f668ac63d799d39c7be3cb7,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame357_jpg.rf.4c7af5ed312d6975e5eead1c3c53d482.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame357_jpg.rf.4c7af5ed312d6975e5eead1c3c53d482.jpg,dcfdb023492e18b23f1f32911ee32940b55ef64124932003460fbc1943067350,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame357_jpg.rf.e4f15438b9d44c5de0c5ab4003cfe0ea.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame357_jpg.rf.e4f15438b9d44c5de0c5ab4003cfe0ea.jpg,4006d72c9294a8f812b8e169986fd0af9298efb6205f2f29bf1d23d292cb8596,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame361_jpg.rf.dc0b4500491847a2e39b906d8d19959a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame361_jpg.rf.dc0b4500491847a2e39b906d8d19959a.jpg,ec8f75a9277d5695ab98178f2b4b804d62cb452c09acec93605098efd2900ad0,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame361_jpg.rf.f8d3b649c0fb7456ea11af17a7015f3a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame361_jpg.rf.f8d3b649c0fb7456ea11af17a7015f3a.jpg,d890dd6c208a8cad0a0b9cccace8fa31fc73554bc1c86041bca6d274678f1a92,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame381_jpg.rf.17864f7a7eac67953a7d6d54ae8e51a5.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame381_jpg.rf.17864f7a7eac67953a7d6d54ae8e51a5.jpg,1a557c47f31d9ff1c0053de960562250116c8d6f533398e5e52c30c889c0b4b6,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame381_jpg.rf.ed5b83ed7a96c53989863844f560ae2a.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame381_jpg.rf.ed5b83ed7a96c53989863844f560ae2a.jpg,c1073cc397b64bfc4cf19f241ce835fdf6f325fea3dda144b607f46a1e6ac18c,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame427_jpg.rf.5a4159fa0f3e9e9804df1ed0520d2583.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame427_jpg.rf.5a4159fa0f3e9e9804df1ed0520d2583.jpg,ff2269cda6c483990b443d24512b7529ebc8f2eaec4742fc218490c74535af3b,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame427_jpg.rf.81a417e022eb22c4159ad944f13fce4f.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame427_jpg.rf.81a417e022eb22c4159ad944f13fce4f.jpg,4b1b00525a1acbf2a57e2a7083ddc53efb7abf91fec4e824b7a4188ee564b844,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame434_jpg.rf.007e1708a837fc39d465bf6686060420.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame434_jpg.rf.007e1708a837fc39d465bf6686060420.jpg,5d203c0c9086c0d1c9c8f8bdb6ce418034ae0da22b3615cb808a57c756003707,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
crack::frame434_jpg.rf.1a5c470249fa389bdafca3ecbcf52e9e.jpg,crack,data/raw/v2/kaggle_speed_bump/Dataset/Data/crack/frame434_jpg.rf.1a5c470249fa389bdafca3ecbcf52e9e.jpg,2257f6d9d449b5a8c5e808395321fd589ad5866cdf6ce2e090411f3344079e7e,720,405,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
