candidate_id,source_image_path,proposed_multiclass_label,split_group_id,split,source_sha256,materialized_image_path,materialized_sha256,verification_status
github_pothole::github_pothole::img-218,data/raw/v2/pothole_github/Pothole Dataset/img-218.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-218,train,ae418ba3904c0d60e36bc4b161464d6965b4cc801cae576694ae6a2388407c44,data/processed/v2/multiclass_final/train/pothole/1873bc96fe8ddb9e5a721c10.jpg,ae418ba3904c0d60e36bc4b161464d6965b4cc801cae576694ae6a2388407c44,existing_hash_matches_source
github_pothole::github_pothole::img-219,data/raw/v2/pothole_github/Pothole Dataset/img-219.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-219,train,09e348ed66638ceabad4a205a48f2782637d7bdfd6a900ee18fec6588d4959ee,data/processed/v2/multiclass_final/train/pothole/8fdfc3dd7814d8ce5f6e9816.jpg,09e348ed66638ceabad4a205a48f2782637d7bdfd6a900ee18fec6588d4959ee,existing_hash_matches_source
github_pothole::github_pothole::img-22,data/raw/v2/pothole_github/Pothole Dataset/img-22.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-22,protected_test,b5a283837e63932329b9dc6015ba6b3035f1adc6884195a88e73500fbae3a91e,data/processed/v2/multiclass_final/protected_test/pothole/5803edfde201154d3ebb12e2.jpg,b5a283837e63932329b9dc6015ba6b3035f1adc6884195a88e73500fbae3a91e,existing_hash_matches_source
github_pothole::github_pothole::img-220,data/raw/v2/pothole_github/Pothole Dataset/img-220.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-220,validation,fac41df0782412425015541b73e74b95ce36b14c89db8dab9ff46cfd8ea01b58,data/processed/v2/multiclass_final/validation/pothole/d5533bfd299ac5489454a3aa.jpg,fac41df0782412425015541b73e74b95ce36b14c89db8dab9ff46cfd8ea01b58,existing_hash_matches_source
github_pothole::github_pothole::img-221,data/raw/v2/pothole_github/Pothole Dataset/img-221.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-221,train,4fd9d6b61e198cab166a45728f4602cc6d6de1fd3a918c5f5bcf85ad9f71a103,data/processed/v2/multiclass_final/train/pothole/9d31927a7951e9f86e4e4a54.jpg,4fd9d6b61e198cab166a45728f4602cc6d6de1fd3a918c5f5bcf85ad9f71a103,existing_hash_matches_source
github_pothole::github_pothole::img-222,data/raw/v2/pothole_github/Pothole Dataset/img-222.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-222,train,588738a137403e4143069a60d77feba994dd99ed9a1d39793bf48c1c6e6790df,data/processed/v2/multiclass_final/train/pothole/b52aae4ef54e048dc3af215a.jpg,588738a137403e4143069a60d77feba994dd99ed9a1d39793bf48c1c6e6790df,existing_hash_matches_source
github_pothole::github_pothole::img-223,data/raw/v2/pothole_github/Pothole Dataset/img-223.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-223,protected_test,f60e77123727ac863fe9d6999230419fb3fa9e116e3182dd735690cf7d23dadb,data/processed/v2/multiclass_final/protected_test/pothole/5e38f40d2e24e9ba26c74d37.jpg,f60e77123727ac863fe9d6999230419fb3fa9e116e3182dd735690cf7d23dadb,existing_hash_matches_source
github_pothole::github_pothole::img-224,data/raw/v2/pothole_github/Pothole Dataset/img-224.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-224,train,4a9d0094276412aa54b3259132c638c7d2224a908e7b8abae54a6e7297e0ef14,data/processed/v2/multiclass_final/train/pothole/2aaff6448ae01293164f8c32.jpg,4a9d0094276412aa54b3259132c638c7d2224a908e7b8abae54a6e7297e0ef14,existing_hash_matches_source
github_pothole::github_pothole::img-225,data/raw/v2/pothole_github/Pothole Dataset/img-225.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-225,train,7470b6fec602fd8e1d6caf63ce20bc723600a4aecc94fdabf091dee6d0b879aa,data/processed/v2/multiclass_final/train/pothole/46258fef7c017072c90edd53.jpg,7470b6fec602fd8e1d6caf63ce20bc723600a4aecc94fdabf091dee6d0b879aa,existing_hash_matches_source
github_pothole::github_pothole::img-226,data/raw/v2/pothole_github/Pothole Dataset/img-226.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-226,train,2245da8372ac8261f892adc760d93e435e84621acc7176c3ef9ab0c469c43a67,data/processed/v2/multiclass_final/train/pothole/427aca33db2afc3c1fafec8c.jpg,2245da8372ac8261f892adc760d93e435e84621acc7176c3ef9ab0c469c43a67,existing_hash_matches_source
github_pothole::github_pothole::img-227,data/raw/v2/pothole_github/Pothole Dataset/img-227.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-227,validation,e40f00eb0745c08b1553ddb22ff22787f46bb1b92e99f0dc5d58d0a43f67227a,data/processed/v2/multiclass_final/validation/pothole/06583f3e20053e5639d534d7.jpg,e40f00eb0745c08b1553ddb22ff22787f46bb1b92e99f0dc5d58d0a43f67227a,existing_hash_matches_source
github_pothole::github_pothole::img-228,data/raw/v2/pothole_github/Pothole Dataset/img-228.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-228,train,52022b7af55e7897f489507961d4f7750b74a8c5d3da9af465696f10d7d71373,data/processed/v2/multiclass_final/train/pothole/4b0200ecc611b99b4274502b.jpg,52022b7af55e7897f489507961d4f7750b74a8c5d3da9af465696f10d7d71373,existing_hash_matches_source
github_pothole::github_pothole::img-229,data/raw/v2/pothole_github/Pothole Dataset/img-229.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-229,train,30cda620bde33491fba508870caff522b2ed27266081400dd59bc19a1d7b9d5e,data/processed/v2/multiclass_final/train/pothole/004e46eefb8c6d3a19c4b027.jpg,30cda620bde33491fba508870caff522b2ed27266081400dd59bc19a1d7b9d5e,existing_hash_matches_source
github_pothole::github_pothole::img-23,data/raw/v2/pothole_github/Pothole Dataset/img-23.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-23,protected_test,fe53859cdb45feaf936fb85916b776b7156ce4c6c5098be0e13153f69b461493,data/processed/v2/multiclass_final/protected_test/pothole/7f7a73f3d327830f8e18fc5d.jpg,fe53859cdb45feaf936fb85916b776b7156ce4c6c5098be0e13153f69b461493,existing_hash_matches_source
github_pothole::github_pothole::img-230,data/raw/v2/pothole_github/Pothole Dataset/img-230.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-230,protected_test,51c4a1d9aa8e5556333470562cda229161a9ecf4d1a73ec3f82ec6bdc3d04af0,data/processed/v2/multiclass_final/protected_test/pothole/6fffd8fe86180789429c4fde.jpg,51c4a1d9aa8e5556333470562cda229161a9ecf4d1a73ec3f82ec6bdc3d04af0,existing_hash_matches_source
github_pothole::github_pothole::img-231,data/raw/v2/pothole_github/Pothole Dataset/img-231.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-231,train,67beba83c489ff43f93322221f4770c0ba54414a70f9fcc09cab7bf0152355f8,data/processed/v2/multiclass_final/train/pothole/52e59ef461d1571aeaa23bb5.jpg,67beba83c489ff43f93322221f4770c0ba54414a70f9fcc09cab7bf0152355f8,existing_hash_matches_source
github_pothole::github_pothole::img-232,data/raw/v2/pothole_github/Pothole Dataset/img-232.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-232,validation,c7e41230ae635bf88885b6de29de3fc3208df191ba2908fb8f126ffda1ee8a89,data/processed/v2/multiclass_final/validation/pothole/f135a2de1120d34e9032618a.jpg,c7e41230ae635bf88885b6de29de3fc3208df191ba2908fb8f126ffda1ee8a89,existing_hash_matches_source
github_pothole::github_pothole::img-233,data/raw/v2/pothole_github/Pothole Dataset/img-233.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-233,validation,6ef5553ce10fbd49fa22963c3afe9c63fd23d6f73632f016d9477a7637265741,data/processed/v2/multiclass_final/validation/pothole/50ae5c254530d01da7732a2a.jpg,6ef5553ce10fbd49fa22963c3afe9c63fd23d6f73632f016d9477a7637265741,existing_hash_matches_source
github_pothole::github_pothole::img-234,data/raw/v2/pothole_github/Pothole Dataset/img-234.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-234,validation,b9114fb66e66887c30600e64abab967484055392e3b569ee4074ceb8e411480e,data/processed/v2/multiclass_final/validation/pothole/d31ffc91ab4e772dd599eb9f.jpg,b9114fb66e66887c30600e64abab967484055392e3b569ee4074ceb8e411480e,existing_hash_matches_source
github_pothole::github_pothole::img-235,data/raw/v2/pothole_github/Pothole Dataset/img-235.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-235,train,7386d6736c8c88a16780de7005e360008ebce9a6d28d46fe225d704759581af2,data/processed/v2/multiclass_final/train/pothole/8ea52f10bfa6c56f78428c18.jpg,7386d6736c8c88a16780de7005e360008ebce9a6d28d46fe225d704759581af2,existing_hash_matches_source
github_pothole::github_pothole::img-236,data/raw/v2/pothole_github/Pothole Dataset/img-236.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-236,train,0deb11a1822ef9ed6ebcae0c60d8d5349fdfeaab5f892d952728a4ba223ca7eb,data/processed/v2/multiclass_final/train/pothole/7323a392705e6a6da8edbed3.jpg,0deb11a1822ef9ed6ebcae0c60d8d5349fdfeaab5f892d952728a4ba223ca7eb,existing_hash_matches_source
github_pothole::github_pothole::img-237,data/raw/v2/pothole_github/Pothole Dataset/img-237.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-237,train,e8ac1b1d33e846c4eebd7cf97819ef8f727cb7d3e3ede96077f9ad2de619ed94,data/processed/v2/multiclass_final/train/pothole/caa3cf9266ae1e90509277d3.jpg,e8ac1b1d33e846c4eebd7cf97819ef8f727cb7d3e3ede96077f9ad2de619ed94,existing_hash_matches_source
github_pothole::github_pothole::img-238,data/raw/v2/pothole_github/Pothole Dataset/img-238.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-238,train,59605e6d0f8e2c78dbf3c541dab310d5c8328e0a9055e52d347b9c2c52e90a0d,data/processed/v2/multiclass_final/train/pothole/1f966efac768b8994c4e9762.jpg,59605e6d0f8e2c78dbf3c541dab310d5c8328e0a9055e52d347b9c2c52e90a0d,existing_hash_matches_source
github_pothole::github_pothole::img-239,data/raw/v2/pothole_github/Pothole Dataset/img-239.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-239,protected_test,c082aeb943c15067d991ceb2a2b193485dc23d0efe5f121c6e1cb2ec852d228b,data/processed/v2/multiclass_final/protected_test/pothole/2bb62e7e0c9f87248f961aeb.jpg,c082aeb943c15067d991ceb2a2b193485dc23d0efe5f121c6e1cb2ec852d228b,existing_hash_matches_source
github_pothole::github_pothole::img-24,data/raw/v2/pothole_github/Pothole Dataset/img-24.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-24,train,fff32653d81021ab578425f1b65daef2b11504f2583c99970eebae65fc374385,data/processed/v2/multiclass_final/train/pothole/92a1119999214c5bd663b9a2.jpg,fff32653d81021ab578425f1b65daef2b11504f2583c99970eebae65fc374385,existing_hash_matches_source
github_pothole::github_pothole::img-240,data/raw/v2/pothole_github/Pothole Dataset/img-240.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-240,validation,17d30d9a069b5eb64b079858ec117fc1c180315d9c54bd7881ff5937d2467d25,data/processed/v2/multiclass_final/validation/pothole/6045c1d3c1389b8fec66392b.jpg,17d30d9a069b5eb64b079858ec117fc1c180315d9c54bd7881ff5937d2467d25,existing_hash_matches_source
github_pothole::github_pothole::img-241,data/raw/v2/pothole_github/Pothole Dataset/img-241.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-241,train,dce44a8a76176244faad333df0532ee7d4fbc3af7241fd39eecb13c960f08420,data/processed/v2/multiclass_final/train/pothole/f825a038b16bb68b1de628c1.jpg,dce44a8a76176244faad333df0532ee7d4fbc3af7241fd39eecb13c960f08420,existing_hash_matches_source
github_pothole::github_pothole::img-242,data/raw/v2/pothole_github/Pothole Dataset/img-242.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-242,protected_test,653b91b8c8762616ea8bfff9678e947858bc86dea7dd5a0fc9e8a62ccc63ddce,data/processed/v2/multiclass_final/protected_test/pothole/f9dc7e7228e5541e0a1773cd.jpg,653b91b8c8762616ea8bfff9678e947858bc86dea7dd5a0fc9e8a62ccc63ddce,existing_hash_matches_source
github_pothole::github_pothole::img-243,data/raw/v2/pothole_github/Pothole Dataset/img-243.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-243,train,0cea174bdb627317d94e3a0a7a5da64de834a90b111adc48f572e6a0e3c29665,data/processed/v2/multiclass_final/train/pothole/73e5d449ee1dd683c2279bb0.jpg,0cea174bdb627317d94e3a0a7a5da64de834a90b111adc48f572e6a0e3c29665,existing_hash_matches_source
github_pothole::github_pothole::img-244,data/raw/v2/pothole_github/Pothole Dataset/img-244.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-244,validation,e503d5b7fa57ddeb65ba64dd80675034cdab6dff449b664f3e5fe1710d37936b,data/processed/v2/multiclass_final/validation/pothole/be8cff20fb18139155cebb89.jpg,e503d5b7fa57ddeb65ba64dd80675034cdab6dff449b664f3e5fe1710d37936b,existing_hash_matches_source
github_pothole::github_pothole::img-245,data/raw/v2/pothole_github/Pothole Dataset/img-245.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-245,train,702599c17927adaf03eda061487586d320838fdf4d8624e2dfb26106080fb74a,data/processed/v2/multiclass_final/train/pothole/a219d5533fd8c1a9374f7f0f.jpg,702599c17927adaf03eda061487586d320838fdf4d8624e2dfb26106080fb74a,existing_hash_matches_source
github_pothole::github_pothole::img-246,data/raw/v2/pothole_github/Pothole Dataset/img-246.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-246,train,b0f29b226c0a7b8919b51376a5995daf3ea627441cd9a8a7e838b82c66ffbd52,data/processed/v2/multiclass_final/train/pothole/a5e2418cfe5675a1b48aa1dc.jpg,b0f29b226c0a7b8919b51376a5995daf3ea627441cd9a8a7e838b82c66ffbd52,existing_hash_matches_source
github_pothole::github_pothole::img-247,data/raw/v2/pothole_github/Pothole Dataset/img-247.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-247,train,1cff35dca1fbe696201289fe1be4877bb64e65c36d4d6c3d2324dfc173528d74,data/processed/v2/multiclass_final/train/pothole/f1a7110155f06e02aafada14.jpg,1cff35dca1fbe696201289fe1be4877bb64e65c36d4d6c3d2324dfc173528d74,existing_hash_matches_source
github_pothole::github_pothole::img-248,data/raw/v2/pothole_github/Pothole Dataset/img-248.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-248,train,cde270cd3350040ca8030fb4609787b28e5abf3267ced52eb7bb5a29ddb3ae7a,data/processed/v2/multiclass_final/train/pothole/3143c6f1795b13fa799caf1e.jpg,cde270cd3350040ca8030fb4609787b28e5abf3267ced52eb7bb5a29ddb3ae7a,existing_hash_matches_source
github_pothole::github_pothole::img-249,data/raw/v2/pothole_github/Pothole Dataset/img-249.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-249,protected_test,1697970681af5da23b64e3df483255f2e977f02ba9b255e0335a4208a4dc6998,data/processed/v2/multiclass_final/protected_test/pothole/32c7bc3f5d6a2f0654305e2d.jpg,1697970681af5da23b64e3df483255f2e977f02ba9b255e0335a4208a4dc6998,existing_hash_matches_source
github_pothole::github_pothole::img-25,data/raw/v2/pothole_github/Pothole Dataset/img-25.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-25,validation,7db0523b58799b75e53c98cbe4da06491043a2d8e6ea860a1c65f12c2034091b,data/processed/v2/multiclass_final/validation/pothole/5a067cdbad68033e728c7856.jpg,7db0523b58799b75e53c98cbe4da06491043a2d8e6ea860a1c65f12c2034091b,existing_hash_matches_source
github_pothole::github_pothole::img-250,data/raw/v2/pothole_github/Pothole Dataset/img-250.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-250,train,4e2f51ffa311a79b15fcf3c755cb45907f58a2ab3fa8d75d34c3c356374955b4,data/processed/v2/multiclass_final/train/pothole/b893765610bc32cabaa66104.jpg,4e2f51ffa311a79b15fcf3c755cb45907f58a2ab3fa8d75d34c3c356374955b4,existing_hash_matches_source
github_pothole::github_pothole::img-251,data/raw/v2/pothole_github/Pothole Dataset/img-251.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-251,protected_test,3f45fd30b0bb88821f81c60b8ff03a2038c74286c2aa1593dd102d077f1abf41,data/processed/v2/multiclass_final/protected_test/pothole/f29af5605b3aad1ccf037358.jpg,3f45fd30b0bb88821f81c60b8ff03a2038c74286c2aa1593dd102d077f1abf41,existing_hash_matches_source
github_pothole::github_pothole::img-252,data/raw/v2/pothole_github/Pothole Dataset/img-252.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-252,train,4be7c02558776a5fd959225c80114bb7724de78b6ad7893b7e0e02e9d0592058,data/processed/v2/multiclass_final/train/pothole/3c5c50c67ab522afeb249d62.jpg,4be7c02558776a5fd959225c80114bb7724de78b6ad7893b7e0e02e9d0592058,existing_hash_matches_source
github_pothole::github_pothole::img-253,data/raw/v2/pothole_github/Pothole Dataset/img-253.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-253,train,d8c6e9ed32f5e52eebbb260abe523b0d2467eca71eb8c6497cb684575749820b,data/processed/v2/multiclass_final/train/pothole/cb7467497fbbd14924bc78e0.jpg,d8c6e9ed32f5e52eebbb260abe523b0d2467eca71eb8c6497cb684575749820b,existing_hash_matches_source
github_pothole::github_pothole::img-254,data/raw/v2/pothole_github/Pothole Dataset/img-254.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-254,protected_test,2f6e2615d029320e88be31e4c69d38bcff42b959ae8115c1ad6276f0dc07dee2,data/processed/v2/multiclass_final/protected_test/pothole/022f96f5bae2ef71775f10b8.jpg,2f6e2615d029320e88be31e4c69d38bcff42b959ae8115c1ad6276f0dc07dee2,existing_hash_matches_source
github_pothole::github_pothole::img-255,data/raw/v2/pothole_github/Pothole Dataset/img-255.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-255,train,9920080b8f376008dd129003b850a7063b6dc43b8887113e2a425d0590b5e42d,data/processed/v2/multiclass_final/train/pothole/40581fbad8f24ef4d2ec9a8d.jpg,9920080b8f376008dd129003b850a7063b6dc43b8887113e2a425d0590b5e42d,existing_hash_matches_source
github_pothole::github_pothole::img-256,data/raw/v2/pothole_github/Pothole Dataset/img-256.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-256,train,907b0c0cc05c548747c4083ea52d881514f74f836abe0ab7ffe96e796bb8569e,data/processed/v2/multiclass_final/train/pothole/c47334cfe539a43968d02260.jpg,907b0c0cc05c548747c4083ea52d881514f74f836abe0ab7ffe96e796bb8569e,existing_hash_matches_source
github_pothole::github_pothole::img-257,data/raw/v2/pothole_github/Pothole Dataset/img-257.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-257,train,364a767c38b27757c2d3cc3f3b79e1b09f38b4b7584f295ceed591c45ee3944d,data/processed/v2/multiclass_final/train/pothole/3ec8e03be355d103428734eb.jpg,364a767c38b27757c2d3cc3f3b79e1b09f38b4b7584f295ceed591c45ee3944d,existing_hash_matches_source
github_pothole::github_pothole::img-258,data/raw/v2/pothole_github/Pothole Dataset/img-258.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-258,train,682e1c2772772a3a71c30e8d1cc05f072e3f06514bd237b742262eec20bf6be1,data/processed/v2/multiclass_final/train/pothole/000c7b5afc475a46d85bdd27.jpg,682e1c2772772a3a71c30e8d1cc05f072e3f06514bd237b742262eec20bf6be1,existing_hash_matches_source
github_pothole::github_pothole::img-259,data/raw/v2/pothole_github/Pothole Dataset/img-259.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-259,train,a694e2959e97846c07d7b0eb17a7f02e88142399105ff67e806b85a1a503e97d,data/processed/v2/multiclass_final/train/pothole/622cec92a1d53b463572940e.jpg,a694e2959e97846c07d7b0eb17a7f02e88142399105ff67e806b85a1a503e97d,existing_hash_matches_source
github_pothole::github_pothole::img-26,data/raw/v2/pothole_github/Pothole Dataset/img-26.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-26,train,61c5d50aa283d0ce65ee2f6134b380e87178f73fded31f2131790b254b3f7cd4,data/processed/v2/multiclass_final/train/pothole/2bdc05aa00647a8874292a25.jpg,61c5d50aa283d0ce65ee2f6134b380e87178f73fded31f2131790b254b3f7cd4,existing_hash_matches_source
github_pothole::github_pothole::img-260,data/raw/v2/pothole_github/Pothole Dataset/img-260.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-260,train,fc5cf7c441c5ea554b03512fa1eb5730dcce47ce0c18d1c41a14ea1e1f21dfb1,data/processed/v2/multiclass_final/train/pothole/00bc0a931eb74b65d680b12d.jpg,fc5cf7c441c5ea554b03512fa1eb5730dcce47ce0c18d1c41a14ea1e1f21dfb1,existing_hash_matches_source
github_pothole::github_pothole::img-261,data/raw/v2/pothole_github/Pothole Dataset/img-261.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-261,train,669126eee48770aa7d16c3d5eb635592a95a14935f45d3d476da8c490bdcfe5d,data/processed/v2/multiclass_final/train/pothole/45af61167a666dd704aa861b.jpg,669126eee48770aa7d16c3d5eb635592a95a14935f45d3d476da8c490bdcfe5d,existing_hash_matches_source
github_pothole::github_pothole::img-262,data/raw/v2/pothole_github/Pothole Dataset/img-262.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-262,train,8f671c42faa3d9e65707ea8b87e6d9da8a2b0cf8d8dd9cdbdc07be3740404123,data/processed/v2/multiclass_final/train/pothole/4503acc8b5407f94d253154a.jpg,8f671c42faa3d9e65707ea8b87e6d9da8a2b0cf8d8dd9cdbdc07be3740404123,existing_hash_matches_source
github_pothole::github_pothole::img-263,data/raw/v2/pothole_github/Pothole Dataset/img-263.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-263,train,645cad366f9748fe614e1dc0e1adf42a229c1347126e1f07d5e4e76dddd7831d,data/processed/v2/multiclass_final/train/pothole/1dc2ae57406b5cad4378542f.jpg,645cad366f9748fe614e1dc0e1adf42a229c1347126e1f07d5e4e76dddd7831d,existing_hash_matches_source
github_pothole::github_pothole::img-264,data/raw/v2/pothole_github/Pothole Dataset/img-264.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-264,train,8cec69e1c95db3e7fcbaf6bd7b8e6ff490387e7bbd4cecbce24b2d44b68c5e91,data/processed/v2/multiclass_final/train/pothole/7f23e8598f8012b91c4d910f.jpg,8cec69e1c95db3e7fcbaf6bd7b8e6ff490387e7bbd4cecbce24b2d44b68c5e91,existing_hash_matches_source
github_pothole::github_pothole::img-265,data/raw/v2/pothole_github/Pothole Dataset/img-265.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-265,protected_test,53dd7f98c86d1c2e4ab55ef23bbd59ce9f5cab5bd5112b813f8ca13cbf1de21f,data/processed/v2/multiclass_final/protected_test/pothole/7f3aaade13cf8559f6ccc27e.jpg,53dd7f98c86d1c2e4ab55ef23bbd59ce9f5cab5bd5112b813f8ca13cbf1de21f,existing_hash_matches_source
github_pothole::github_pothole::img-266,data/raw/v2/pothole_github/Pothole Dataset/img-266.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-266,train,9bef1913b2835bc3ddbce0d01e471d9d594c0314c5a26cba3883881dcf05357f,data/processed/v2/multiclass_final/train/pothole/6e1280b1317be6d23a7a0bc3.jpg,9bef1913b2835bc3ddbce0d01e471d9d594c0314c5a26cba3883881dcf05357f,existing_hash_matches_source
github_pothole::github_pothole::img-267,data/raw/v2/pothole_github/Pothole Dataset/img-267.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-267,train,9c707dc230f77b9c8bc8caf40d04115efd724cb60937f3fa79ace359079414d1,data/processed/v2/multiclass_final/train/pothole/89a2ea20171ce322ff98ad6a.jpg,9c707dc230f77b9c8bc8caf40d04115efd724cb60937f3fa79ace359079414d1,existing_hash_matches_source
github_pothole::github_pothole::img-268,data/raw/v2/pothole_github/Pothole Dataset/img-268.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-268,train,ef4a3fa8777c43eade39f3b7d550943388b3b9aea1f9784b9a2aa1485c9311e1,data/processed/v2/multiclass_final/train/pothole/f7458c09620e09afef92183a.jpg,ef4a3fa8777c43eade39f3b7d550943388b3b9aea1f9784b9a2aa1485c9311e1,existing_hash_matches_source
github_pothole::github_pothole::img-269,data/raw/v2/pothole_github/Pothole Dataset/img-269.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-269,train,743ea7abde51a73d5b629c5bef91bb1c95fb75cf166793059c8ef540eedcd8c1,data/processed/v2/multiclass_final/train/pothole/5fc27ebdde0fc516e64e0100.jpg,743ea7abde51a73d5b629c5bef91bb1c95fb75cf166793059c8ef540eedcd8c1,existing_hash_matches_source
github_pothole::github_pothole::img-27,data/raw/v2/pothole_github/Pothole Dataset/img-27.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-27,train,659604fe98ac80b1b7f4b5d44d0dd6b5955d391cd6351e584fc2dd6e72a3fa0e,data/processed/v2/multiclass_final/train/pothole/cf7b6820b8b498daab6d7416.jpg,659604fe98ac80b1b7f4b5d44d0dd6b5955d391cd6351e584fc2dd6e72a3fa0e,existing_hash_matches_source
github_pothole::github_pothole::img-270,data/raw/v2/pothole_github/Pothole Dataset/img-270.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-270,train,2e17009d41daa9c200c32ecba79f64e9cdefd00c17b51c2403963597e277a59c,data/processed/v2/multiclass_final/train/pothole/d2215106f0d2c6fd540b61b3.jpg,2e17009d41daa9c200c32ecba79f64e9cdefd00c17b51c2403963597e277a59c,existing_hash_matches_source
github_pothole::github_pothole::img-271,data/raw/v2/pothole_github/Pothole Dataset/img-271.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-271,train,857f0dbb8acdb18102444bae4b656934fabdba076be5d830793dca41f22080c1,data/processed/v2/multiclass_final/train/pothole/c2908a602358da2843d96807.jpg,857f0dbb8acdb18102444bae4b656934fabdba076be5d830793dca41f22080c1,existing_hash_matches_source
github_pothole::github_pothole::img-272,data/raw/v2/pothole_github/Pothole Dataset/img-272.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-272,train,c8ffd5e143d2f0e5bf739d4bf2edc8713e55fe4c98c591bbbc86fb5262fd46ae,data/processed/v2/multiclass_final/train/pothole/96b5656466623122c1195561.jpg,c8ffd5e143d2f0e5bf739d4bf2edc8713e55fe4c98c591bbbc86fb5262fd46ae,existing_hash_matches_source
github_pothole::github_pothole::img-273,data/raw/v2/pothole_github/Pothole Dataset/img-273.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-273,train,884e7a5ea0579bdca6d4c60a1f070215271ceaa43575d39ecb501a8d0f07ea7c,data/processed/v2/multiclass_final/train/pothole/88dc5a0e9a2aaf61e78444dd.jpg,884e7a5ea0579bdca6d4c60a1f070215271ceaa43575d39ecb501a8d0f07ea7c,existing_hash_matches_source
github_pothole::github_pothole::img-274,data/raw/v2/pothole_github/Pothole Dataset/img-274.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-274,validation,1c5cd95e8489747b31c253867bf84534d23085489e8825d72a0224c8b5265970,data/processed/v2/multiclass_final/validation/pothole/9f253e0e48bb016d30d43e73.jpg,1c5cd95e8489747b31c253867bf84534d23085489e8825d72a0224c8b5265970,existing_hash_matches_source
github_pothole::github_pothole::img-275,data/raw/v2/pothole_github/Pothole Dataset/img-275.jpg,pothole,jaygala24_pothole_detection::github_pothole::img-275,validation,ef3bb87bd8e719642c480abbfbd42dca5775d125d041e4341bfcc7a016f9b278,data/processed/v2/multiclass_final/validation/pothole/f96ae1bc3b284fd062aec2d9.jpg,ef3bb87bd8e719642c480abbfbd42dca5775d125d041e4341bfcc7a016f9b278,existing_hash_matches_source
